"wikidataId","fullName","frName","birthDate","birthPlace","deathDate","deathPlace","height","positions"
"Q64009360","Fraser Dingwall","Fraser Dingwall",1999-04-07,"Cambridge",NA,NA,188,"Centre"
"Q64009391","Joel Kpoku","Joel Kpoku",1999-06-22,"London Borough of Newham",NA,NA,196,"2nd Row"
"Q64010249","Bakary Meité","Bakary Meité",1983-09-30,"Paris",NA,NA,191,"Flanker; Centre"
"Q64010799","Scott Malolua","Scott Malolua",1993-06-11,NA,NA,NA,168,"Scrum-Half"
"Q64023721","Harry Randall","Harry Randall",1997-12-18,"Slough",NA,NA,172,"Scrum-Half"
"Q64032735","Toma'akino Taufa","Toma'akino Taufa",1995-03-09,"ʻEua",NA,NA,178,"Prop"
"Q64176226","Bastien Chalureau","Bastien Chalureau",1992-02-13,"Mondavezan",NA,NA,202,"2nd Row"
"Q64221207","Antoine Miquel","Antoine Miquel",1994-06-20,NA,NA,NA,192,"Flanker; Number 8"
"Q64354092","Sacha Zegueur","Sacha Zegueur",1999-06-21,NA,NA,NA,193,"3rd Row"
"Q64481602","Thomas Jolmès","Thomas Jolmes",1995-10-08,"Échirolles",NA,NA,204,"2nd Row"
"Q64596123","Arnaud Aletti","Arnaud Aletti",1996-01-25,NA,NA,NA,190,"Flanker; Number 8"
"Q64699619","Antoine Zeghdar","Antoine Zeghdar",1999-05-22,"Monaco City",NA,NA,198,"Winger; Centre"
"Q64740072","Dan Jooste","Dan Jooste",1998-02-21,"Johannesburg",NA,NA,184,"Hooker"
"Q64740409","Edwill van der Merwe","Edwill van der Merwe",1996-04-12,"Stellenbosch",NA,NA,180,"Winger"
"Q64743464","Francisco Gorrissen","Francisco Gorrissen",1994-08-30,"Buenos Aires",NA,NA,191,"Flanker; Number 8"
"Q64746908","Ryan Baird","Ryan Baird",1999-07-26,"Dublin",NA,NA,198,"Flanker; 2nd Row"
"Q64748377","Josh Reeves","Josh Reeves",1990-08-07,"Burwood; New Zealand",NA,NA,183,"Fly-Half"
"Q64777697","Ibrahim Diallo","Ibrahim Diallo",1998-01-23,"Sarcelles",NA,NA,193,"Flanker"
"Q64785083","Rayne Barka","Rayne Barka",1999-02-05,"Forbach",NA,NA,180,"Hooker"
"Q64825649","Thibaut Hamonou","Thibaut Hamonou",2000-03-10,"Seclin",NA,NA,195,"Flanker; Number 8"
"Q64826655","Paul Mallez","Paul Mallez",2001-01-24,"Chalon-sur-Saône",NA,NA,180,"Tighthead Prop"
"Q64827888","Jean-Teiva Jacquelain","Teiva Jacquelain",1994-04-22,"Tahiti",NA,NA,185,"Winger"
"Q64853283","Mesu Dolokoto","Mesulame Dolokoto",1995-01-21,"Suva",NA,NA,177,"Hooker"
"Q64869583","Guillaume Brouqui","Guillaume Brouqui",1985-07-21,"Périgueux",NA,NA,170,"Scrum-Half"
"Q64933179","Alex Mitchell","Alex Mitchell",1997-05-25,"Maidstone",NA,NA,180,"Scrum-Half"
"Q65029268","Matt Gallagher","Matt Gallagher",1996-10-26,"Sidcup",NA,NA,185,"Fullback; Winger"
"Q65029330","Tom Rogers","Tom Rogers",1998-12-17,"Carmarthen",NA,NA,185,"Winger; Fullback"
"Q65030096","Sam Nixon","Sam Nixon",1996-08-15,"Dorchester; Dorset",NA,NA,194,"Prop"
"Q65037186","Giovanni D'Onofrio","Giovanni D'Onofrio",1998-08-25,NA,NA,NA,182,"Winger"
"Q65088079","Tom de Glanville","Tom de Glanville",1999-12-10,"Bath; Somerset",NA,NA,188,"Fullback"
"Q65123916","Viktor Kononov","Viktor Kononov",1996-05-26,"Krasnoyarsk",NA,NA,195,"Winger; Centre"
"Q65125598","Thibaud Mazzoleni","Thibaud Mazzoleni",1996-11-25,NA,NA,NA,179,"Fly-Half"
"Q65127231","Léo Coly","Léo Coly",1999-09-09,"Rennes",NA,NA,175,"Scrum-Half"
"Q65127865","Konstantin Uzunov","Konstantin Ouzounov",1994-04-09,"Krasnoyarsk",NA,NA,173,"Scrum-Half; Winger"
"Q65128499","Aurélien Decarnin","Aurélien Decarnin",1991-02-26,NA,NA,NA,186,"Centre"
"Q65158296","Tony Moggio","Tony Moggio",1985-05-26,"Toulouse",NA,NA,NA,NA
"Q65547257","Sanele Nohamba","Sanele Nohamba",1999-01-19,"Alice; South Africa",NA,NA,167,"Scrum-Half; Fly-Half"
"Q65551232","Martin Laveau","Martin Laveau",1996-09-10,"Bayonne",NA,NA,180,"Winger"
"Q65553712","Juan Ignacio Brex","Juan Ignacio Brex",1992-05-26,"Buenos Aires",NA,NA,189,"Centre"
"Q65587574","Jacques Jorda","Jacques Jorda",1948-04-01,"Elne",NA,NA,NA,NA
"Q65926251","Melani Matavao","Melani Matavao",1995-11-19,"Moto'otua",NA,NA,171,"Scrum-Half"
"Q65935878","Jamie Shillcock","Jamie Shillcock",1997-08-01,"Coventry",NA,NA,178,"Fly-Half; Fullback"
"Q65948574","Vakhtangi Akhobadze","Vakhtangi Akhobadze",1993-05-07,"Tbilisi",NA,NA,180,"Prop"
"Q65961946","Baptiste Lescarboura","Baptiste Lescarboura",1993-09-20,"Dax; Landes",NA,NA,NA,"Flanker"
"Q65984874","Gabriel Ibitoye","Gabriel Ibitoye",1998-03-05,"Lambeth",NA,NA,178,"Winger"
"Q66054572","Lucas de Coninck","Lucas De Coninck",1996-01-15,NA,NA,NA,194,"Flanker; Number 8"
"Q66084647","Mike Corbel","Mike Corbel",1992-04-09,"Ploërmel",NA,NA,174,"Loosehead Prop"
"Q66123633","Adam Knight","Adam Knight",1993-06-10,NA,NA,NA,180,"3rd Row"
"Q66135405","Filipe Manu","Filipe Manu",1985-10-12,"Wellington",NA,NA,186,"3rd Row"
"Q66237912","Tevita Ratuva","Tevita Ratuva",1995-05-08,"Yadua",NA,NA,198,"2nd Row"
"Q66314386","Makatuki Polutele","Makatuki Polutele",1996-02-15,"Nouméa",NA,NA,192,"Number 8; 2nd Row"
"Q66363973","Paulo Tafili","Paulo Tafili",1996-02-15,NA,NA,NA,183,"Tighthead Prop"
"Q66372736","Rémy Ladauge","Rémy Ladauge",1980-01-08,NA,NA,NA,NA,"Centre; Fullback"
"Q66391548","Evan Roos","Evan Roos",2000-01-21,"Cape Town",NA,NA,191,"Number 8"
"Q66537005","Kyle Rowe","Kyle Rowe",1998-02-08,"Ascot; Berkshire",NA,NA,181,"Winger"
"Q66661356","Enzo Kralfa","Enzo Kralfa",1996-04-11,"Bergerac; Dordogne",NA,NA,180,"Fly-Half"
"Q66707626","Ushangi Tcheishvili","Ushangi Tcheishvili",1997-08-29,NA,NA,NA,178,"Prop"
"Q66736752","Lucas Mensa","Lucas Mensa",1996-05-24,"Burzaco",NA,NA,183,"Centre"
"Q66759180","Henry Stowers","Henry Stowers",1995-03-03,"Lower Hutt",NA,NA,190,"Number 8; Flanker"
"Q66764470","Jean-Luc Barthés","Jean-Luc Barthés",1959-07-19,"Castres",2016-02-10,"Damiatte",NA,NA
"Q66895424","Mathieu Lesgourgues","Mathieu Lesgourgues",1985-06-04,"La Teste-de-Buch",NA,NA,178,"Fly-Half; Centre"
"Q66980706","Ignacio Dotti","Ignacio Dotti",1994-08-18,"Montevideo",NA,NA,193,"2nd Row"
"Q67017307","Fotu Lokotui","Fotu Lokotui",1992-03-19,"Longoteme",NA,NA,180,"Flanker; Number 8"
"Q67131213","Ed Fidow","Ed Fidow",1993-09-11,"Apia",NA,NA,188,"Winger"
"Q67181821","Ratu Veremalua Vugakoto","Veremalua Vugakoto",1997-12-29,"Daviqele",NA,NA,183,"Hooker"
"Q67181870","Eroni Mawi","Eroni Mawi",1996-06-02,"Lautoka",NA,NA,188,"Prop"
"Q67184136","Mosese Voka","Mosese Voka",1985-06-07,"Naibalebale",NA,NA,194,"Flanker"
"Q67188593","Johnny Matthews","Johnny Matthews",1993-07-05,"Liverpool",NA,NA,183,"Hooker"
"Q67199663","Claude Contis","Claude Contis",1939-01-15,"Bias; Landes",2019-09-04,"Mimizan",180,"Number 8"
"Q67219558","Florian Houerie","Florian Houerie",1992-10-27,"Lourdes",NA,NA,174,"Prop"
"Q67504605","Kirill Gotovtsev","Kirill Gotovtsev",1987-07-17,"Boguchany (rural locality)",NA,NA,188,"Tighthead Prop"
"Q67506924","Andrey Polivalov","Andreï Polivalov",1986-08-09,"Penza",NA,NA,183,"Prop"
"Q67506941","Vladimir Podrezov","Vladimir Podrezov",1994-01-27,"Kaliningrad",NA,NA,187,"Prop"
"Q67509245","Vitaly Zhivatov","Vitali Jivatov",1992-02-13,"Livny",NA,NA,185,"3rd Row"
"Q67509373","Tagir Gadzhiev","Taguir Gadjiev",1994-03-29,"Kizlyar",NA,NA,192,"3rd Row"
"Q67511086","Kirill Golosnitsky","Kirill Golosnitski",1994-05-30,"Zelenograd",NA,NA,185,"Centre; Winger"
"Q67511171","Dmitry Perov","Dmitri Perov",1984-11-18,"Monino",NA,NA,170,"Scrum-Half"
"Q67670363","Barnabé Couilloud","Barnabé Couilloud",1999-02-20,"Lyon",NA,NA,178,"Scrum-Half"
"Q68009370","Dwayne Polataivao","Dwayne Polataivao",1990-07-30,"Auckland",NA,NA,175,"Scrum-Half"
"Q68012974","Josh Tyrell","Josh Tyrell",1990-10-16,"Hamilton; New Zealand",NA,NA,194,"Number 8; Flanker; 2nd Row"
"Q68163877","James Faiva","James Faiva",1994-06-13,"Ōtāhuhu",NA,NA,185,"Fly-Half; Centre; Fullback"
"Q68163925","Zane Kapeli","Zane Kapeli",1992-09-28,"Auckland",NA,NA,192,"Flanker; Number 8; 2nd Row"
"Q68284946","Siua Maile","Siua Maile",1997-02-18,"Angaha",NA,NA,181,"Hooker"
"Q68475664","Facundo Gattas","Facundo Gattas",1995-07-02,"Punta del Este",NA,NA,188,"Prop; Hooker"
"Q68539092","Manuel Ardao","Manuel Ardao",1998-09-09,"Montevideo",NA,NA,176,"Flanker; Number 8; Hooker"
"Q68544175","Santiago Arata","Santiago Arata",1996-09-02,"Montevideo",NA,NA,170,"Scrum-Half; Winger"
"Q68544209","Manuel Diana","Manuel Diana",1996-03-07,"Montevideo",NA,NA,190,"Number 8"
"Q68554997","Felipe Etcheverry","Felipe Etcheverry",1996-06-23,"Montevideo",NA,NA,176,"Fly-Half; Fullback"
"Q69354129","Donovan Taofifénua","Donovan Taofifénua",1999-03-30,"Grenoble",NA,NA,179,"Fullback; Winger"
"Q69439101","Jean-Baptiste Aldigé","Jean-Baptiste Aldigé",1984-06-08,NA,NA,NA,NA,"Fullback"
"Q69472848","Pierre Mathias","Pierre Mathias",1957-04-09,"Lamastre",1988-08-29,"Saint-Pierre-de-Chérennes",185,"Fly-Half"
"Q69634515","Harry Byrne","Harry Byrne",1999-04-22,"Dublin",NA,NA,190,"Fly-Half; Centre"
"Q69709699","Thomas Lamboley","Thomas Lamboley",1990-07-27,"Paris",NA,NA,198,"Number 8"
"Q70226459","Deion Mikesell","Deion Mikesell",1997-01-07,"Runnells; Iowa",NA,NA,180,"Winger"
"Q70926672","Marcelo Torrealba","Marcelo Torrealba",1996-05-06,"Santiago",NA,NA,171,"Scrum-Half"
"Q71333541","Josua Vici","Josua Vici",1994-02-20,"Kadavu Island",NA,NA,188,"Winger; Centre"
"Q71997047","Antoine Hastoy","Antoine Hastoy",1997-06-04,"Bayonne",NA,NA,180,"Fly-Half; Fullback"
"Q72023420","Albert Tuisue","Albert Tuisue",1993-06-06,"Kadavu Island",NA,NA,189,"Number 8; Flanker; 2nd Row"
"Q72043545","Ange Capuozzo","Ange Capuozzo",1999-04-30,"Grenoble",NA,NA,177,"Fullback; Winger"
"Q72219426","Michael Milne","Michael Milne",1999-02-05,"Crinkill",NA,NA,180,"Loosehead Prop"
"Q72686002","Federico Mori","Federico Mori",2000-10-13,"Cecina; Tuscany",NA,NA,188,"Winger; Centre"
"Q72692995","Virgil Năstase","Virgil Năstase",1966-12-17,NA,NA,NA,NA,"Fly-Half"
"Q73011365","Elrigh Louw","Elrigh Louw",1999-09-20,"Pretoria",NA,NA,195,"Number 8; Flanker"
"Q73497835","Guy Porter","Guy Porter",1997-01-23,"London",NA,NA,185,"Centre; Winger"
"Q73497929","Issak Fines-Leleiwasa","Issak Fines-Leleiwasa",1995-10-02,"Sydney",NA,NA,173,"Scrum-Half"
"Q73497963","Nick Frost","Nick Frost",1999-10-10,"Sydney",NA,NA,206,"2nd Row"
"Q73498008","Lachlan Lonergan","Lachlan Lonergan",1999-10-11,NA,NA,NA,180,"Hooker"
"Q73498071","Carter Gordon","Carter Gordon",2001-01-29,"Nambour",NA,NA,189,"Fly-Half"
"Q73527192","Cadan Murley","Cadan Murley",1999-07-31,"Frimley",NA,NA,175,"Winger"
"Q73678427","Manu Vunipola","Manu Vunipola",2000-05-04,"Auckland",NA,NA,183,"Fly-Half"
"Q73786875","Danilo Fischetti","Danilo Fischetti",1998-01-26,"Genzano di Roma",NA,NA,181,"Loosehead Prop"
"Q74185530","Ioan Lloyd","Ioan Lloyd",2001-04-05,"Cardiff",NA,NA,183,"Fullback; Fly-Half; Winger; Centre"
"Q74458814","Alexandre Fischer","Alexandre Fischer",1998-01-19,"Chaumont; Haute-Marne",NA,NA,188,"Flanker"
"Q74690975","Kaleb Trask","Kaleb Trask",1999-01-27,"Rotorua",NA,NA,180,"Fly-Half; Fullback"
"Q74691300","Mark Tele'a","Mark Telea",1996-12-06,"Auckland",NA,NA,186,"Winger"
"Q74691454","Emoni Narawa","Emoni Narawa",1999-07-13,"Suva",NA,NA,184,"Winger; Fullback"
"Q74698522","Jona Nareki","Jona Nareki",1997-12-27,"Sigatoka",NA,NA,175,"Winger"
"Q74698691","Teariki Ben-Nicholas","Teariki Ben-Nicholas",1995-07-18,"Auckland",NA,NA,195,"Number 8"
"Q74698729","Ethan de Groot","Ethan de Groot",1998-07-22,"Gold Coast; Queensland",NA,NA,190,"Prop"
"Q74698782","Fetuli Paea","Fetuli Paea",1994-08-16,"Nukuʻalofa",NA,NA,189,"Centre; Winger"
"Q74698825","Dallas McLeod","Dallas McLeod",1999-04-30,"Methven; New Zealand",NA,NA,190,"Centre; Winger"
"Q74698863","Fergus Burke","Fergus Burke",1999-09-03,"Gisborne; New Zealand",NA,NA,189,"Fly-Half; Fullback"
"Q74698912","Ethan Roots","Ethan Roots",1997-11-10,"Auckland",NA,NA,189,"Flanker; Number 8"
"Q74698940","Tom Christie","Tom Christie",1998-03-04,"Christchurch",NA,NA,186,"Flanker"
"Q74698976","Cullen Grace","Cullen Grace",1999-12-20,"Hāwera",NA,NA,190,"Flanker; Number 8; 2nd Row"
"Q75329419","Geoffrey Cros","Geoffrey Cros",1997-03-08,"Nice",NA,NA,185,"Winger; Fullback"
"Q75329894","Romain Buros","Romain Buros",1997-07-31,"Aire-sur-l'Adour",NA,NA,187,"Fullback"
"Q75548329","Henry Pollock","Henry Pollock",2005-01-14,"Banbury",NA,NA,188,"Flanker; Number 8"
"Q75628387","Mike Tadjer","Mike Tadjer",1989-03-10,"Massy; Essonne",NA,NA,180,"Hooker"
"Q76009855","Mateo Carreras","Mateo Carreras",1999-12-17,"San Miguel de Tucumán",NA,NA,173,"Winger; Fullback"
"Q76009866","Joel Sclavi","Joel Sclavi",1994-06-25,"Mar del Plata",NA,NA,190,"Prop"
"Q76110403","Yannick Lamour","Yannick Lamour",1973-07-22,NA,NA,NA,191,"3rd Row"
"Q76118679","Josh Kemeny","Josh Kemeny",1998-11-29,"Sydney",NA,NA,193,"Flanker"
"Q76142152","Bixente Artola","Bixente Artola",1978-09-29,"Saint-Jean-de-Luz",NA,NA,183,"Winger"
"Q76164749","Harry Potter","Harry Potter",1997-12-15,"Wimbledon; London",NA,NA,185,"Winger; Centre"
"Q76550470","Steven David","Steven David",1994-07-19,NA,NA,NA,187,"3rd Row"
"Q76622637","Koen Bloemen","Koen Bloemen",1998-05-13,"Meppel",NA,NA,202,"2nd Row"
"Q76969776","Amato Fakatava","Amato Fakatavaアマト・ファカタヴァ",1994-12-12,"Nukuʻalofa",NA,NA,195,"Number 8"
"Q77343991","Andreï Chaliouta","Andreï Chaliouta",1973-04-13,"Moscow",NA,NA,190,"Winger; Centre"
"Q78564562","Ben Healy","Ben Healy",1999-06-29,"Tipperary (town)",NA,NA,191,"Fly-Half"
"Q79052347","Mateaki Kafatolu","Mateaki Kafatolu",1989-08-11,"Lower Hutt",NA,NA,183,"Flanker"
"Q79329132","Louis Rees-Zammit","Louis Rees-Zammit",2001-02-02,"Penarth",NA,NA,191,"Winger; Fullback"
"Q79338577","Maxime Lamothe","Maxime Lamothe",1998-10-03,"Talence",NA,NA,183,"Hooker"
"Q79401797","Mathieu Smaïli","Mathieu Smaïli",1999-08-30,"Hyères",NA,NA,180,"Centre; Fly-Half; Fullback"
"Q79404876","Thomas Lavault","Thomas Lavault",1999-05-03,"Thouars",NA,NA,199,"2nd Row"
"Q79464532","Emmanuel Meafou","Emmanuel Meafou",1998-07-12,"Ōtāhuhu",NA,NA,202,"2nd Row"
"Q79477631","Alexandre Manukula","Alexandre Manukula",1996-08-05,NA,NA,NA,202,"2nd Row"
"Q80140185","Roman Salanoa","Roman Salanoa",1997-10-28,"Lāʻie",NA,NA,183,"Tighthead Prop"
"Q81052834","Jac Morgan","Jac Morgan",2000-01-21,"Carmarthen",NA,NA,180,"Flanker; Number 8"
"Q81058006","Niall Murray","Niall Murray",1999-10-13,"Roscommon",NA,NA,200,"2nd Row"
"Q81099210","Freddie Steward","Freddie Steward",2000-12-05,"Dereham",NA,NA,196,"Fullback"
"Q81148118","Jamie Dobie","Jamie Dobie",2001-06-07,"Inverness",NA,NA,175,"Scrum-Half; Winger"
"Q81205644","Carlo Tizzano","Carlo Tizzano",2000-02-02,"Perth",NA,NA,180,"Flanker"
"Q81209102","Mark Nawaqanitawase","Mark Nawaqanitawase",2000-09-11,"Burwood; New South Wales",NA,NA,190,"Winger; Fullback"
"Q81216530","Angus Bell","Angus Bell",2000-10-04,"Sydney",NA,NA,192,"Prop"
"Q81404737","Dylan Cretin","Dylan Cretin",1997-05-04,"Annemasse",NA,NA,195,"Flanker"
"Q81533888","Thierry Paiva","Thierry Paiva",1995-11-19,NA,NA,NA,184,"Loosehead Prop"
"Q81625784","Charlie Cassang","Charlie Cassang",1995-02-08,NA,NA,NA,173,"Scrum-Half"
"Q82324150","William Percillier","Will Percillier",1999-01-30,NA,NA,NA,180,"Scrum-Half"
"Q82356672","Jordi Rougé","Jordi Rougé",1987-10-03,NA,NA,NA,184,"Centre"
"Q82367935","Mickaël Capelli","Mickaël Capelli",1997-03-18,"Échirolles",NA,NA,198,"2nd Row"
"Q82552527","Tani Vili","Tani Vili",2000-10-31,"Brive-la-Gaillarde",NA,NA,187,"Centre"
"Q82849366","Loïc Godener","Loïc Godener",1995-08-13,"Nanterre",NA,NA,188,"Number 8; Flanker"
"Q82953626","Ollie Sleightholme","Ollie Sleightholme",2000-04-13,"Northampton",NA,NA,181,"Winger"
"Q83182910","Vincent Pinto","Vincent Pinto",1999-04-10,"Adé; Hautes-Pyrénées",NA,NA,187,"Winger"
"Q83182936","Ethan Dumortier","Ethan Dumortier",2000-12-29,"Lyon",NA,NA,192,"Winger; Centre"
"Q83222996","Ben Thomas","Ben Thomas",1998-11-25,"Cardiff",NA,NA,183,"Centre; Fullback; Fly-Half"
"Q83259254","Wilfrid Hounkpatin","Wilfrid Hounkpatin",1991-07-29,"Aubagne",NA,NA,192,"Tighthead Prop"
"Q83397707","Hans N'Kinsi","Hans Nkinsi",1992-09-21,NA,NA,NA,195,"2nd Row"
"Q83493484","Jacob Umaga","Jacob Umaga",1998-07-08,"Halifax; West Yorkshire",NA,NA,182,"Fly-Half; Centre; Fullback"
"Q83506153","Thierry Peuchlestrade","Thierry Peuchlestrade",1958-08-06,"Aurillac",NA,NA,NA,"Fly-Half"
"Q83569614","Paulin Riva","Paulin Riva",1994-04-20,"Aurillac",NA,NA,178,"Centre"
"Q83671506","Rémi Siega","Rémi Siega",1990-09-20,NA,NA,NA,188,"Winger"
"Q83739297","Sam Costelow","Sam Costelow",2001-01-10,"Llantrisant",NA,NA,173,"Fly-Half"
"Q83799927","Teddy Baubigny","Teddy Baubigny",1998-09-02,"Meaux",NA,NA,184,"Hooker"
"Q83996316","Franck Pourteau","Franck Pourteau",1996-04-01,"Dax; Landes",NA,NA,180,"Fly-Half"
"Q84035223","Niccolò Cannone","Niccolò Cannone",1998-05-17,"Florence",NA,NA,195,"2nd Row"
"Q84044382","Joris Moura","Joris Moura",2000-05-07,"Annecy",NA,NA,186,"Fly-Half; Fullback"
"Q84048212","Stephen Varney","Stephen Varney",2001-05-16,"Carmarthen",NA,NA,178,"Scrum-Half"
"Q84079991","Taylor Gontineac","Taylor Gontineac",2000-07-16,"Aurillac",NA,NA,185,"Centre"
"Q84088435","Ryno Pieterse","Ryno Pieterse",1998-08-06,"Witbank",NA,NA,196,"2nd Row; Flanker"
"Q84139508","Patrick Sobela","Patrick Sobela",1992-08-12,"Yaoundé",NA,NA,188,"Flanker"
"Q84139564","Siosaia Fifita","Siosaia Fifita",1998-12-20,NA,NA,NA,187,"Centre; Winger"
"Q84178732","Thomas Dolhagaray","Thomas Dolhagaray",2000-05-21,"Bayonne",NA,NA,182,"Fly-Half"
"Q84178737","Gauthier Maravat","Gauthier Maravat",2000-06-11,"Agen",NA,NA,194,"2nd Row; 3rd Row"
"Q84178739","Nathanaël Hulleu","Nathanaël Hulleu",2000-05-16,"Carcassonne",NA,NA,178,"Winger"
"Q84228912","Tiaan Swanepoel","Tiaan Swanepoel",1996-06-04,"Windhoek",NA,NA,180,"Fly-Half; Fullback"
"Q84351592","Baptiste Delaporte","Baptiste Delaporte",1997-03-25,NA,NA,NA,190,"Flanker"
"Q84512103","Charles Lacazedieu","Charles Lacazedieu",1901-03-04,"Dax; Landes",1988-07-12,"Dax; Landes",165,"Fly-Half; Scrum-Half"
"Q84566499","Darly Domvo","Darly Domvo",1992-04-03,"Courbevoie",NA,NA,186,"Fullback"
"Q84572481","Hector Fargues","Hector Fargues",1894-07-09,"Dax; Landes",1962-11-18,"Dax; Landes",172,"Flanker"
"Q84572552","Thibault Debaes","Thibault Debaes",2001-11-30,"Pau; Pyrénées-Atlantiques",NA,NA,179,"Fly-Half; Fullback"
"Q84605854","Gerhard Steenekamp","Gerhard Steenekamp",1997-04-09,"Potchefstroom",NA,NA,194,"Prop"
"Q84697113","Bertrand Vinsonneau","Bertrand Vinsonneau",1949-06-06,"Caudéran",NA,NA,192,"Flanker; Number 8; 2nd Row"
"Q84844452","Callum Wilson","Callum Wilson",1990-10-28,NA,NA,NA,183,"Centre"
"Q84944467","Calum Randle","Calum Randle",2000-01-18,"Cheltenham",NA,NA,184,"Winger"
"Q84950261","Baptiste Germain","Baptiste Germain",2000-11-21,"Bordeaux",NA,NA,174,"Scrum-Half; Fly-Half"
"Q85122648","Alban Roussel","Alban Roussel",1998-09-11,NA,NA,NA,196,"2nd Row"
"Q85125974","Billy Scannell","Billy Scannell",1999-09-16,"Cork (city)",NA,NA,181,"Hooker"
"Q85126111","John Hodnett","John Hodnett",1999-01-10,"Rosscarbery",NA,NA,183,"Flanker"
"Q85127610","Giorgi Beria","Giorgi Beria",1999-11-11,"Tbilisi",NA,NA,176,"Prop"
"Q85135108","Johannes Greyling","Johannes Greyling",1985-03-07,NA,NA,NA,184,"Prop"
"Q85148927","Ugo Boniface","Ugo Boniface",1998-07-21,"Marmande",NA,NA,189,"Loosehead Prop"
"Q85247954","Cheikh Tiberghien","Cheikh Tiberghien-Fall",2000-01-08,"Bayonne",NA,NA,187,"Fullback; Winger; Centre"
"Q85252973","Erwan Dridi","Erwan Dridi",2000-07-04,"Toulon",NA,NA,187,"Winger; Fullback"
"Q85291006","Théo Idjellidaine","Théo Idjellidaine",2001-03-15,"Toulouse",NA,NA,170,"Scrum-Half"
"Q85291501","Tomás Albornoz","Tomás Albornoz",1997-09-17,"San Miguel de Tucumán",NA,NA,173,"Fly-Half"
"Q85292072","Guillaume Ducat","Guillaume Ducat",1996-05-25,"Tarbes",NA,NA,204,"2nd Row"
"Q85363419","Daniel Ikpefan","Daniel Ikpefan",1993-10-18,"Annemasse",NA,NA,185,"Winger"
"Q85434348","Étienne Fourcade","Étienne Fourcade",1997-04-11,"Lons-le-Saunier",NA,NA,180,"Hooker"
"Q85515498","Thibaud Flament","Thibaud Flament",1997-04-29,"Paris",NA,NA,202,"2nd Row; Flanker"
"Q85610761","Giovanni Pettinelli","Giovanni Pettinelli",1996-03-13,"Venice",NA,NA,193,"Flanker; Number 8"
"Q85707937","Charly Chantereau-Morais","Charly Chantereau-Morais",1990-03-12,"Pithiviers",NA,NA,182,"Centre"
"Q85708516","Manuel Ordas","Manuel Ordas",1998-02-21,"Bayonne",NA,NA,187,"Fly-Half"
"Q85709034","Mehdy Molina","Mehdy Molina",1995-05-19,"Melun",NA,NA,179,"Winger"
"Q85713473","Gavin Stark","Gavin Stark",1995-12-18,NA,NA,NA,182,"Winger"
"Q85751511","Alexandre de Nardi","Alexandre de Nardi",1999-01-17,"Mont-de-Marsan",NA,NA,183,"Fullback; Winger"
"Q85766718","Quentin Delord","Quentin Delord",1999-02-10,"Brive-la-Gaillarde",NA,NA,170,"Scrum-Half"
"Q85852807","Bence Roth","Bence Róth",1996-08-02,NA,NA,NA,196,"2nd Row"
"Q85859220","German Godlyuk","German Godliouk",1992-08-11,"Moscow",NA,NA,178,"Fullback; Fly-Half"
"Q85859659","Khetag Dzobelov","Khetag Dzobelov",1998-07-05,"Vladikavkaz",NA,NA,180,"Centre; Winger"
"Q85860513","Egor Zykov","Iegor Zykov",1993-01-11,"Krasnoyarsk",NA,NA,198,"2nd Row"
"Q85861751","Dmitry Krotov","Dmitri Krotov",1992-01-14,"Krasnoyarsk",NA,NA,193,"3rd Row"
"Q85862260","Andrey Lizogub","Andreï Lizogoub",1991-01-22,"Kaliningrad",NA,NA,187,"Fullback; Winger"
"Q85864295","Aleksey Panasenko","Alexeï Panassenko",1983-01-13,"Staraya Kupavna",NA,NA,193,"3rd Row"
"Q85864983","Daniil Potikhanov","Daniil Potikhanov",1999-11-30,"Penza",NA,NA,182,"Winger"
"Q85934904","Matthias Haddad","Matthias Haddad",2001-03-10,"La Rochelle",NA,NA,193,"Flanker"
"Q85952740","Andrew Cramond","Andrew Cramond",1994-04-15,NA,NA,NA,195,"2nd Row"
"Q86135389","Mathieu Hirigoyen","Mathieu Hirigoyen",1999-01-25,"Bayonne",NA,NA,194,"Flanker"
"Q86260751","Karim Qadiri","Karim Qadiri",1996-02-16,"Massy; Essonne",NA,NA,189,"Winger"
"Q86281495","Loïc Hocquet","Loïc Hocquet",1999-01-19,NA,NA,NA,191,"Flanker"
"Q86327864","Charles Reynaert","Charles Reynaert",1995-11-28,"Uccle",NA,NA,178,"Winger"
"Q86334920","Jean-Baptiste de Clercq","Jean-Baptiste De Clercq",1994-02-23,"Ghent",NA,NA,183,"Prop"
"Q86347458","William Van Bost","William van Bost",1998-08-01,NA,NA,NA,187,"Number 8"
"Q86358782","Akaki Tabutsadze","Akaki Tabutsadze",1997-08-19,"Tbilisi",NA,NA,183,"Winger"
"Q86388922","Théo Lachaud","Théo Lachaud",2000-08-31,"Toulon",NA,NA,184,"Hooker"
"Q86450391","Florent Vanverberghe","Florent Vanverberghe",2000-07-22,"La Seyne-sur-Mer",NA,NA,195,"2nd Row; Number 8"
"Q86459458","Tanginoa Halaifonua","Tanginoa Halaifonua",1996-09-20,NA,NA,NA,196,"Flanker; Number 8; 2nd Row"
"Q86477677","Guillaume Galletier","Guillaume Galletier",1997-03-07,"Montpellier",NA,NA,178,"Centre"
"Q86478556","Ryan Chapuis","Ryan Chapuis",1997-12-12,"Neuilly-sur-Seine",NA,NA,190,"Flanker"
