origWdId,origName,debugComment,frName,wpPage,birthDate,birthPlace,birthPlaceWP,deathDate,deathPlace,deathPlaceWP,height,positions
Q3328211,Murray Pierce,,Murray Pierce,Murray_Pierce,1957-11-01,Timaru,/wiki/Timaru_(Nouvelle-Z%C3%A9lande),,,,198,Deuxième ligne
Q3328217,Murray Watts,,Murray Watts,Murray_Watts,1955-03-31,Patea,/wiki/Patea,,,,180,Ailier
Q3328219,Murray Taylor,,Murray Taylor,Murray_Taylor,1956-08-25,Hamilton,/wiki/Hamilton_(Nouvelle-Z%C3%A9lande),,,,178,Demi d'ouverture; centre
Q3328311,Pablo Feijoo,,Pablo Feijoo,Pablo_Feijoo,1982-05-18,Saint-Sébastien,/wiki/Saint-S%C3%A9bastien_(Espagne),,,,172,Demi de mêlée
Q3328348,John Currie,No stint found,Muscles Currie,Muscles_Currie,1932-05-03,,,1990-12-08,,,,Deuxième ligne
Q3329966,Ulick O'Connor,No FR WP page,,,,,,,,,,
Q3334653,Na'ama Leleimalefaga,,Na'ama Leleimalefaga,Na%27ama_Leleimalefaga,1987-11-20,Apia,/wiki/Apia,,,,178,Pilier
Q3335226,Nairn McEwan,,Nairn MacEwan,Nairn_MacEwan,1941-12-12,Dar es Salam,/wiki/Dar_es_Salam,2018-05-31,Inverness,/wiki/Inverness_(%C3%89cosse),,Troisième ligne aile
Q3335328,Naka Drotské,,Naka Drotske,Naka_Drotske,1971-03-15,Senekal,/wiki/Senekal_(Afrique_du_Sud),,,,183,Talonneur
Q3335909,Napolioni Nalaga,,Napolioni Nalaga,Napolioni_Nalaga,1986-04-07,Sigatoka,/wiki/Sigatoka,,,,191,Ailier
Q3336238,Nasser Hussain,,Nasser Hussain,Nasser_Hussain,1980-03-09,Bombay,/wiki/Bombay,,,,176,troisième ligne centre; troisième ligne aile
Q3336253,Nassim Arif,,Nassim Arif,Nassim_Arif,1982-12-03,,,,,,183,centre; demi de mêlée
Q3336450,Nataniela Oto,,Nataniela Oto,Nataniela_Oto,1980-05-16,,,,,,173,Centre; ailier; troisième ligne aile
Q3336729,Nathan Grey,,Nathan Grey,Nathan_Grey,1975-03-31,Gosford,/wiki/Gosford_(Australie),,,,183,Centre
Q3336753,Nathan Spooner,No stint found,Nathan Spooner,Nathan_Spooner,1975-11-07,,,,,,181,Demi d'ouverture
Q3337138,Naude Beukes,,Naude Beukes,Naude_Beukes,1980-10-22,Knysna,/wiki/Knysna,,,,198,Deuxième ligne
Q3337801,Neil Bennett,No stint found,Neil Bennett,Neil_Bennett,1951-04-02,,,,,,,Demi d'ouverture
Q3337803,Neil Best,,Neil Best,Neil_Best,1979-04-03,Belfast,/wiki/Belfast,,,,191,Troisième ligne aile
Q3337816,Neil Francis,,Neil Francis,Neil_Francis,1964-03-17,Dublin,/wiki/Dublin,,,,198,
Q3337826,Neil McGregor,,Neil McGregor,Neil_McGregor,1901-12-29,Lowburn,/wiki/Lowburn,1973-07-12,Hokitika,/wiki/Hokitika,170,Demi d'ouverture
Q3337848,Neil de Kock,,Neil de Kock,Neil_de_Kock,1978-11-20,Le Cap,/wiki/Le_Cap,,,,177,Demi de mêlée
Q3337982,Nemani Nadolo,,Nemani Nadolo,Nemani_Nadolo,1988-01-31,Sigatoka,/wiki/Sigatoka,,,,196,Ailier
Q3338508,Netani Talei,,Netani Talei,Netani_Talei,1983-03-19,Suva,/wiki/Suva,,,,190,Troisième ligne centre; troisième ligne aile
Q3338643,Neumi Nanuku,,Neumi Nanuku,Neumi_Nanuku,1976-06-20,Burenitu,/w/index.php?title=Burenitu&action=edit&redlink=1,,,,175,ailier; arrière
Q3338883,Nevin Spence,,Nevin Spence,Nevin_Spence,1990-04-26,Annahilt,/w/index.php?title=Annahilt&action=edit&redlink=1,2012-09-15,Hillsborough,/wiki/Hillsborough_(Irlande_du_Nord),182,centre; ailier
Q3339277,Ngapaku Ngapaku,,Ngapaku Ngapaku,Ngapaku_Ngapaku,1974-06-25,Ōtāhuhu,/wiki/%C5%8Ct%C4%81huhu,,,,180,Demi d'ouverture; arrière
Q3339448,Niall Hogan,No stint found,Niall Hogan,Niall_Hogan,1971-04-20,,,,,,173,Demi de mêlée
Q3339541,Nic Henderson,,Nic Henderson,Nic_Henderson,1981-05-01,Millmerran,/w/index.php?title=Millmerran&action=edit&redlink=1,,,,185,Pilier
Q3339545,Nic Strauss,,Nic Strauss,Nic_Strauss,1979-09-22,Fort Beaufort,/wiki/Fort_Beaufort,,,,194,Deuxième ligne; Troisième ligne aile
Q3339675,Nicholas Shehadie,No stint found,Nick Shehadie,Nicholas_Shehadie,1926-11-15,,,2018-02-11,,,,Deuxième ligne
Q3339700,Nick Abendanon,,Nick Abendanon,Nick_Abendanon,1986-08-27,"Bryanston, Gauteng","/w/index.php?title=Bryanston,_Gauteng&action=edit&redlink=1",,,,178,Arrière; ailier
Q3339702,Nick Adams,,Nick Adams,Nick_Adams_(rugby_%C3%A0_XV),1977-10-11,Preston,/wiki/Preston_(Lancashire),,,,182,pilier
Q3339714,Nick Beal,No stint found,Nick Beal,Nick_Beal,1970-12-02,,,,,,188,Arrière
Q3339729,Nick De Luca,,Nick De Luca,Nick_De_Luca,1984-02-01,Dumfries,/wiki/Dumfries,,,,185,Ailier; Centre
Q3339743,Nick Farr-Jones,,Nick Farr-Jones,Nick_Farr-Jones,1962-04-18,Caringbah,/wiki/Caringbah,,,,,Demi de mêlée
Q3339761,Nick Labuschagne,,Nick Labuschagne,Nick_Labuschagne,1931-05-26,Durban,/wiki/Durban,,,,,Talonneur
Q3339762,Nick Kennedy,,Nick Kennedy,Nick_Kennedy,1981-08-19,Southampton,/wiki/Southampton,,,,202,Deuxième ligne
Q3339768,Nick Lloyd,,Nick Lloyd,Nick_Lloyd,1976-10-12,Londres,/wiki/Londres,,,,183,Pilier
Q3339788,Nick Preston,No stint found,Nick Preston,Nick_Preston,1958-04-05,,,,,,,Centre
Q3339789,Nick Popplewell,,Nick Popplewel,Nick_Popplewell,1964-04-06,Dublin,/wiki/Dublin,,,,178,Pilier
Q3339795,Nick Stiles,No stint found,Nick Stiles,Nick_Stiles,1973-10-17,,,,,,183,Pilier
Q3339802,Nick Trenkel,,Nick Trenkel,Nick_Trenkel,1987-04-07,Randburg,/wiki/Randburg,,,,183,Centre
Q3339811,Nick Williams,,Nick Williams,Nick_Williams_(rugby_%C3%A0_XV),1983-12-02,Auckland,/wiki/Auckland,,,,193,Troisième ligne centre
Q3339812,Nick Wood,,Nick Wood,Nick_Wood,1983-01-09,Swindon,/wiki/Swindon,,,,185,Pilier
Q3339838,Nicky Allen,,Nicky Allen,Nicky_Allen,1958-08-30,Auckland,/wiki/Auckland,1984-10-07,Wollongong,/wiki/Wollongong,175,Demi d'ouverture
Q3339839,Nicky Barr,No stint found,Nicky Barr,Nicky_Barr,1915-12-10,,,2006-06-12,,,,Talonneur
Q3339857,Nico Breedt,,Nico Breedt,Nico_Breedt,1979-03-23,Johannesburg,/wiki/Johannesburg,,,,198,Deuxième ligne; troisième ligne centre
Q3339894,Nicola Mazzucato,,Nicola Mazzucato,Nicola_Mazzucato,1975-10-27,Padoue,/wiki/Padoue,,,,190,Ailier
Q3339923,Nicolaas Pretorius,,Nicolaas Pretorius,Nicolaas_Pretorius,1984-02-29,Pretoria,/wiki/Pretoria,,,,184,Pilier
Q3339924,Nicolaas Smit,,Nicolaas Smit,Nicolaas_Smit,1979-10-30,Worcester,/wiki/Worcester_(Afrique_du_Sud),2014-11-13,,,198,Deuxième ligne
Q3339927,Nicolae Dragos Dima,,Nicolae Dragoș Dima,Nicolae_Drago%C8%99_Dima,1979-07-30,Focșani,/wiki/Foc%C8%99ani,,,,185,Pilier
Q3340020,Nicolas Agnesi,,Nicolas Agnesi,Nicolas_Agnesi,1988-09-09,Draguignan,/wiki/Draguignan,,,,182,Pilier
Q3340052,Nicolas Bacqué,,Nicolas Bacqué,Nicolas_Bacqu%C3%A9,1973-12-17,Tarbes,/wiki/Tarbes,,,,190,troisième ligne aile
Q3340059,Nicolas Barthomeuf,,Nicolas Barthomeuf,Nicolas_Barthomeuf,1986-02-05,Beaumont,/wiki/Beaumont_(Puy-de-D%C3%B4me),,,,185,Troisième ligne centre
Q3340089,Nicolas Benoît,No stint found,Nicolas Benoît,Nicolas_Beno%C3%AEt,1983-09-03,,,,,,,Troisième ligne aile
Q3340124,Nicolas Bontinck,,Nicolas Bontinck,Nicolas_Bontinck,1985-06-27,Dole,/wiki/Dole_(Jura),,,,190,Troisième ligne aile; Troisième ligne centre
Q3340148,Nicolas Brindel,,Nicolas Brindel,Nicolas_Brindel,1986-08-18,,,,,,178,Talonneur
Q3340152,Nicolas Brignoni,,Nicolas Brignoni,Nicolas_Brignoni,1976-09-03,Montevideo,/wiki/Montevideo,,,,196,Troisième ligne aile; troisième ligne centre
Q3340158,Nicolas Brusque,,Nicolas Brusque,Nicolas_Brusque,1976-08-07,Pau,/wiki/Pau,,,,189,Arrière
Q3340172,Nicolas Bézy,,Nicolas Bézy,Nicolas_B%C3%A9zy,1989-09-26,Fontenay-aux-Roses,/wiki/Fontenay-aux-Roses,,,,180,demi de mêlée; demi d'ouverture
Q3340175,Nicolas Carmona,,Nicolas Carmona,Nicolas_Carmona,1980-03-01,La Mure,/wiki/La_Mure,,,,183,Centre; ailier; arrière
Q3340234,Nicolas Decamps,,Nicolas Decamps,Nicolas_Decamps,1982-01-28,Casablanca,/wiki/Casablanca,,,,183,pilier
Q3340263,Nicolas Djebaïli,,Nicolas Djebaïli,Nicolas_Djeba%C3%AFli,1980-01-29,Casablanca,/wiki/Casablanca,,,,196,troisième ligne
Q3340271,Nicolas Dospital,,Nicolas Dospital,Nicolas_Dospital,1984-08-25,Angers,/wiki/Angers,,,,182,Talonneur
Q3340277,Nicolas Duffard,,Nicolas Duffard,Nicolas_Duffard,1982-05-11,Aureilhan,/wiki/Aureilhan_(Hautes-Pyr%C3%A9n%C3%A9es),,,,167,demi de mêlée
Q3340294,Nicolas Durand,,Nicolas Durand,Nicolas_Durand,1982-10-04,Toulouse,/wiki/Toulouse,,,,173,Demi de mêlée
Q3340299,Nicolas Etcheverry,,Nicolas Etcheverry,Nicolas_Etcheverry,1983-01-06,Souraïde,/wiki/Soura%C3%AFde,,,,181,Pilier gauche
Q3340376,Nicolas Grelon,No stint found,Nicolas Grelon,Nicolas_Grelon,1978-01-09,,,,,,,Talonneur
Q3340452,Nicolas Jeanjean,,Nicolas Jeanjean,Nicolas_Jeanjean,1981-05-13,Montpellier,/wiki/Montpellier,,,,190,Arrière
Q3340483,Nicolas Lafitte,,Nicolas Lafitte,Nicolas_Lafitte,1977-09-14,Wissembourg,/wiki/Wissembourg,,,,195,deuxième ligne
Q3340489,Nicolas Laharrague,,Nicolas Laharrague,Nicolas_Laharrague,1981-10-30,Tarbes,/wiki/Tarbes,,,,180,Demi d'ouverture
Q3340523,Nicolas Le Roux,,Nicolas Le Roux,Nicolas_Le_Roux,1976-10-01,Mantes-la-Jolie,/wiki/Mantes-la-Jolie,,,,176,Arrière
Q3340526,Nicolas Lesburguères,,Nicolas Lesburguères,Nicolas_Lesburgu%C3%A8res,1987-05-24,Blaye,/wiki/Blaye,,,,178,Talonneur
Q3340592,Nicolas Meeùs,,Nicolas Meeùs,Nicolas_Mee%C3%B9s_(rugby_%C3%A0_XV),1986-04-26,,,,,,,arrière; ailier
Q3340614,Nicolas Morlaes,,Nicolas Morlaes,Nicolas_Morlaes,1978-10-03,Mont-de-Marsan,/wiki/Mont-de-Marsan,,,,184,demi de mêlée
Q3340617,Nicolas Mouret,,Nicolas Mouret,Nicolas_Mouret,1986-09-23,,,,,,183,Ailier
Q3340624,Nicolas Nadau,,Nicolas Nadau,Nicolas_Nadau,1975-03-09,Fontenay-aux-Roses,/wiki/Fontenay-aux-Roses,,,,182,Arrière
Q3340647,Nicolas Pagotto,,Nicolas Pagotto,Nicolas_Pagotto,1979-04-11,,,,,,184,Centre
Q3340694,Nicolas Portier,No stint found,Nicolas Portier,Nicolas_Portier,1982-03-03,,,,,,,Troisième ligne aile
Q3340720,Nicolas Raffault,,Nicolas Raffault,Nicolas_Raffault,1979-09-24,Saint-Amand-Montrond,/wiki/Saint-Amand-Montrond,,,,181,Centre; ailier
Q3340736,Nicolas Rey,,Nicolas Rey,"Nicolas_Rey_(rugby_%C3%A0_XV,_1979)",1979-06-24,Arles,/wiki/Arles,,,,182,Ailier
Q3340782,Nicolas Sentous,,Nicolas Sentous,Nicolas_Sentous,1980-07-05,Toulouse,/wiki/Toulouse,,,,,Talonneur
Q3340793,Nicolas Sisombath,,Nicolas Sisombath,Nicolas_Sisombath,1984-02-25,Toulouse,/wiki/Toulouse,,,,178,Talonneur
Q3341176,Nicolás Basile,,Nicolás Basile,Nicol%C3%A1s_Basile,1987-01-21,,,,,,178,Pilier
Q3341190,Nicolás Vergallo,,Nicolás Vergallo,Nicol%C3%A1s_Vergallo,1983-08-20,Rosario,/wiki/Rosario,,,,169,demi de mêlée
Q3341343,Nigel Brady,,Nigel Brady,Nigel_Brady,1979-10-09,,,,,,177,Talonneur
Q3341344,Nigel Carr,No stint found,Nigel Carr,Nigel_Carr,1959-07-27,,,,,,,Troisième ligne aile
Q3341351,Nigel Heslop,,Nigel Heslop,Nigel_Heslop,1963-12-04,West Hartlepool,/wiki/Hartlepool,,,,178,Ailier
Q3341356,Nigel Hunt,,Nigel Hunt,Nigel_Hunt,1983-05-14,Apia,/wiki/Apia,,,,178,Centre; ailier; demi de mêlée
Q3341358,Nigel Horton,No stint found,Nigel Horton,Nigel_Horton,1948-04-13,,,,,,195,Deuxième ligne
Q3341363,Nigel Redman,No stint found,Nigel Redman,Nigel_Redman,1964-08-16,,,,,,193,Deuxième ligne
Q3341493,Nik Witkowski,No stint found,Nik Witkowski,Nik_Witkowski,1976-06-02,,,,,,,Centre
Q3342655,Falie Oelschig,,Noël Oelschig,Noel_Herman_Oelschig,1979-01-14,Bloemfontein,/wiki/Bloemfontein,,,,172,Demi de mêlée
Q3343694,Norm Berryman,,Norm Berryman,Norm_Berryman,1973-04-15,Wellington,/wiki/Wellington,2015-06-23,Perth,/wiki/Perth_(Australie-Occidentale),180,Centre
Q3343700,Norm Hadley,,Norm Hadley,Norm_Hadley,1964-12-02,Winnipeg,/wiki/Winnipeg,2016-03-26,Tokyo,/wiki/Tokyo,200,Deuxième ligne
Q3343747,Norman Biggs,,Norman Biggs,Norman_Biggs,1870-11-03,Cardiff,/wiki/Cardiff,1908-02-27,Sakaba,/wiki/Sakaba,,Ailier
Q3343775,Norman Gale,,Norman Gale,Norman_Gale,1939-07-24,Gorseinon,/wiki/Gorseinon,2005-01-30,Llanelli,/wiki/Llanelli,180,Talonneur
Q3343789,Norman Jordaan,,Norman Jordaan,Norman_Jordaan,1975-04-03,Le Cap,/wiki/Le_Cap,,,,175,Demi de mêlée
Q3343800,Norman Ligairi,,Norman Ligairi,Norman_Ligairi,1976-01-29,Nadi,/wiki/Nadi_(Fidji),,,,190,ailier
Q3344890,Noureddine Karoui,,Noureddine Karoui,Noureddine_Karoui,1956-03-20,Le Bardo,/wiki/Le_Bardo,,,,169,Centre
Q3345765,Noël Baudry,,Noël Baudry,No%C3%ABl_Baudry,1914-04-01,Saint-Exupéry,/wiki/Saint-Exup%C3%A9ry-les-Roches,2000-02-21,Clermont-Ferrand,/wiki/Clermont-Ferrand,166,Demi d'ouverture; centre; arrière
Q3345774,Noël Brazès,,Noël Brazès,No%C3%ABl_Braz%C3%A8s,1920-12-18,Céret,/wiki/C%C3%A9ret,2010-01-16,Montbolo,/wiki/Montbolo,172,Centre; arrière
Q3345785,Noël Cessieux,,Noël Cessieux,No%C3%ABl_Cessieux,1878-12-22,Andance,/wiki/Andance,1948-07-12,Valence,/wiki/Valence_(Dr%C3%B4me),185,Troisième ligne centre
Q3345799,Noël Curnier,,Noël Curnier,No%C3%ABl_Curnier,1977-02-06,Toulon,/wiki/Toulon,,,,180,Talonneur
Q3345828,Noël Henderson,No stint found,Noël Henderson,No%C3%ABl_Henderson,1928-08-10,,,1997-08-27,,,,Centre
Q3345864,Noel Murphy,,Noel Murphy,Noel_Murphy,1937-02-22,Cork,/wiki/Cork,,,,184,Troisième ligne aile
Q3348745,Ockert Booyse,,Ockert Booyse,Ockert_Booyse,1973-10-25,,,,,,202,Deuxième ligne
Q3348846,Octave Léry,,Octave Léry,Octave_L%C3%A9ry,1885-11-15,Bourg-Lastic,/wiki/Bourg-Lastic,1938-05-10,Toulouse,/wiki/Toulouse,181,Deuxième ligne
Q3349746,Ofisa Tonu'u,,Ofisa Tonu'u,Ofisa_Tonu%27u,1970-02-03,Wellington,/wiki/Wellington,,,,178,Demi de mêlée
Q3350035,Okey Geffin,No stint found,Okey Geffin,Okey_Geffin,1921-05-28,,,2004-10-16,,,,Pilier
Q3350202,Tony Lewis,No FR WP page,,,,,,,,,,
Q3350252,Ole Avei,,Ole Avei,Ole_Avei,1983-06-13,Wellington,/wiki/Wellington,,,,181,Talonneur
Q3350639,Oliver Atkinson,,Oliver Atkinson,Oliver_Atkinson,1980-09-20,Sheffield,/wiki/Sheffield,,,,199,Deuxième ligne
Q3350770,Olivier August,,Olivier August,Olivier_August,1985-08-11,Dax,/wiki/Dax,,,,189,Troisième ligne aile
Q3350776,Olivier Azam,,Olivier Azam,Olivier_Azam_(rugby_%C3%A0_XV),1974-10-21,Tarbes,/wiki/Tarbes,,,,183,Talonneur
Q3350802,Olivier Beaudon,,Olivier Beaudon,Olivier_Beaudon,1972-03-07,Soissons,/wiki/Soissons,,,,174,Demi de mêlée; ailier
Q3350812,Olivier Benassis,No stint found,Olivier Benassis,Olivier_Benassis,1982-08-19,,,,,,,Centre
Q3350878,Olivier Caisso,,Olivier Caisso,Olivier_Caisso,1985-12-17,Pertuis,/wiki/Pertuis_(Vaucluse),,,,198,Deuxième ligne
Q3350882,Olivier Campan,,Olivier Campan,Olivier_Campan,1970-03-15,Mauvezin,/wiki/Mauvezin_(Gers),,,,180,centre; ailier; arrière
Q3350885,Olivier Carbonneau,No stint found,Olivier Carbonneau,Olivier_Carbonneau,1967-12-12,,,,,,,Centre
Q3350982,Olivier Diomandé,No stint found,Olivier Diomandé,Olivier_Diomand%C3%A9,1974-04-26,,,,,,180,Talonneur
Q3351054,Olivier Gallion,,Olivier Gallion,Olivier_Gallion,1981-09-17,Ollioules,/wiki/Ollioules,,,,183,Centre
Q3351071,Olivier Grimaud,,Olivier Grimaud,Olivier_Grimaud,1986-01-03,Toulon,/wiki/Toulon,,,,180,Arrière; centre; ailier; demi d'ouverture
Q3351185,Olivier Magne,,Olivier Magne,Olivier_Magne,1973-04-11,Aurillac,/wiki/Aurillac,,,,188,Troisième ligne aile
Q3351222,Olivier Merle,,Olivier Merle,Olivier_Merle_(rugby_%C3%A0_XV),1965-11-14,Chamalières,/wiki/Chamali%C3%A8res,,,,198,deuxième ligne
Q3351223,Olivier Missoup,,Olivier Missoup,Olivier_Missoup,1981-02-05,Neuilly-sur-Seine,/wiki/Neuilly-sur-Seine,,,,193,Troisième ligne aile
Q3351228,Olivier Milloud,,Olivier Milloud,Olivier_Milloud,1975-12-09,Saint-Vallier,/wiki/Saint-Vallier_(Dr%C3%B4me),,,,185,Pilier
Q3351244,Olivier Nauroy,,Olivier Nauroy,Olivier_Nauroy,1975-07-14,,,,,,195,deuxième ligne
Q3351263,Olivier Olibeau,,Olivier Olibeau,Olivier_Olibeau,1977-04-13,Perpignan,/wiki/Perpignan,,,,197,Deuxième ligne
Q3351340,Olivier Rosemplatt,,Olivier Rosemplatt,Olivier_Rosemplatt,1976-01-23,Marseille,/wiki/Marseille,,,,202,Deuxième ligne
Q3351349,Olivier Roumat,,Olivier Roumat,Olivier_Roumat,1966-06-16,Mont-de-Marsan,/wiki/Mont-de-Marsan,,,,202,Deuxième ligne; troisième ligne aile; troisième ligne centre
Q3351368,Olivier Saïsset,,Olivier Saïsset,Olivier_Sa%C3%AFsset,1949-06-07,Le Poujol-sur-Orb,/wiki/Le_Poujol-sur-Orb,,,,,Troisième ligne aile
Q3351370,Olivier Sarramea,,Olivier Sarraméa,Olivier_Sarram%C3%A9a,1975-10-20,Tarbes,/wiki/Tarbes,,,,193,Ailier; arrière; centre
Q3351392,Olivier Sourgens,,Olivier Sourgens,Olivier_Sourgens,1972-01-17,Cenon,/wiki/Cenon,,,,183,Pilier
Q3351395,Olivier Sverzut,,Olivier Sverzut,Olivier_Sverzut,1975-08-25,Agen,/wiki/Agen,,,,194,troisième ligne centre
Q3351407,Olivier Tissot,,Olivier Tissot,Olivier_Tissot,1986-07-15,,,,,,184,pilier
Q3351415,Olivier Toulouze,,Olivier Toulouze,Olivier_Toulouze,1970-12-25,Lourdes,/wiki/Lourdes,,,,185,arrière; ailier
Q3351501,Ollie Campbell,,Ollie Campbell,Ollie_Campbell,1954-03-05,Dublin,/wiki/Dublin,,,,187,Demi d'ouverture
Q3351505,Ollie Phillips,,Ollie Phillips,Ollie_Phillips,1983-09-08,Brighton,/wiki/Brighton,,,,180,Ailier
Q3351507,Ollie le Roux,,Ollie Le Roux,Ollie_Le_Roux,1973-05-10,Fort Beaufort,/wiki/Fort_Beaufort,,,,183,Pilier
Q3351509,Ollie Smith,,Ollie Smith,Ollie_Smith,1982-08-14,Leicester,/wiki/Leicester,,,,185,Centre; ailier
Q3351519,Olly Barkley,,Olly Barkley,Olly_Barkley,1981-11-28,Hammersmith,/wiki/Hammersmith_(Londres),,,,178,Demi d'ouverture; Centre
Q3351859,Omar Hassanein,No stint found,Omar Hassanein,Omar_Hassanein,1976-12-29,,,,,,,
Q3354096,Opeta Palepoi,,Opeta Palepoi,Opeta_Palepoi,1975-12-02,Apia,/wiki/Apia,,,,195,Deuxième ligne; troisième ligne aile
Q3354097,Opeti Fonua,,Opeti Fonua,Opeti_Fonua,1986-05-26,Kolonga,/w/index.php?title=Kolonga&action=edit&redlink=1,,,,197,troisième ligne centre; deuxième ligne
Q3355146,Orazio Arancio,,Orazio Arancio,Orazio_Arancio,1967-11-15,Catane,/wiki/Catane,,,,190,Troisième ligne aile; troisième ligne centre
Q3355837,Orene Ai'i,,Orene Ai'i,Orene_Ai%27i,1979-09-23,Apia,/wiki/Apia,,,,178,Arrière; demi d'ouverture; ailier; centre
Q3356944,Oscar Astarloa,,Oscar Astarloa,Oscar_Astarloa,1974-09-06,Elgoibar,/wiki/Elgoibar,,,,190,Troisième ligne
Q3357354,Ossie Williams,,Ossie Williams,Ossie_Williams,1921-04-12,Llanelli,/wiki/Llanelli,1988-03-23,Risca,/w/index.php?title=Risca&action=edit&redlink=1,,Troisième ligne aile
Q3357573,Otar Eloshvili,No stint found,Otar Eloshvili,Otar_Eloshvili,1978-11-15,,,,,,,Centre
Q3358954,Ovidiu Tonița,,Ovidiu Tonița,Ovidiu_Toni%C8%9Ba,1980-08-06,Bârlad,/wiki/B%C3%A2rlad,,,,195,Troisième ligne aile
Q3358989,Owen Badger,,Owen Badger,Owen_Badger,1871-11-03,Llanelli,/wiki/Llanelli,1939-03-17,Llanelli,/wiki/Llanelli,,Centre; arrière (XIII)
Q3358996,Owen Finegan,,Owen Finegan,Owen_Finegan,1972-04-22,Sydney,/wiki/Sydney,,,,198,Troisième ligne aile; Deuxième ligne
Q3359960,Pablo Camerlinckx,No stint found,Pablo Camerlinckx,Pablo_Camerlinckx,1970-05-15,,,,,,188,Troisième ligne centre
Q3359961,Pablo Cardinali,,Pablo Cardinali,Pablo_Cardinali,1976-10-22,San Juan,/wiki/San_Juan_(Argentine),,,,182,Pilier
Q3359963,Pablo Bouza,,Pablo Bouza,Pablo_Bouza,1973-05-09,Rosario,/wiki/Rosario,,,,193,Deuxième ligne; troisième ligne centre
Q3359970,Pablo Gambarini,,Pablo Gambarini,Pablo_Gambarini,1980-05-05,Tucumán,/wiki/Province_de_Tucum%C3%A1n,,,,178,talonneur
Q3359971,Pablo Gomez Cora,,Pablo Gomez Cora,Pablo_Gomez_Cora,1976-06-03,Lomas de Zamora,/wiki/Lomas_de_Zamora,,,,180,Ailier; centre
Q3359973,Pablo Garretón,No stint found,Pablo Garretón,Pablo_Garret%C3%B3n,1966-06-26,,,,,,,Troisième ligne aile
Q3359976,Pablo Henn,,Pablo Henn,Pablo_Henn,1982-07-15,Don Torcuato,/wiki/Don_Torcuato,,,,182,Pilier
Q3359982,Pablo Lemoine,,Pablo Lemoine,Pablo_Lemoine,1975-03-01,Montevideo,/wiki/Montevideo,,,,185,Pilier
Q3360253,Paco Rodriguez,,Paco Rodriguez,Paco_Rodriguez_(rugby_%C3%A0_XV),1980-07-22,,,,,,183,talonneur
Q3360340,Paddy Johns,,Paddy Johns,Paddy_Johns,1968-02-19,Portadown,/wiki/Portadown,,,,198,Deuxième ligne
Q3360343,Paddy O'Brien,No stint found,Paddy O'Brien,Paddy_O%27Brien,1959-07-19,,,,,,,
Q3360349,Paddy Wallace,,Paddy Wallace,Paddy_Wallace,1979-08-27,Belfast,/wiki/Belfast,,,,181,Demi d'ouverture; centre; arrière
Q3360612,Paino Hehea,,Paino Kelekolio Hehea,Paino_Kelekolio_Hehea,1979-02-01,Vaini,/w/index.php?title=Vaini&action=edit&redlink=1,,,,198,Deuxième ligne
Q3362658,Paolo Rosi,,Paolo Rosi,Paolo_Rosi,1924-04-20,Rome,/wiki/Rome,1997-04-30,Rome,/wiki/Rome,,Centre; ailier
Q3367248,Pascal Ancelin,No stint found,Pascal Ancelin,Pascal_Ancelin,1982-01-13,,,,,,,Centre
Q3367270,Pascal Bazani,No stint found,Pascal Bazani,Pascal_Bazani,1978-07-04,,,,,,,
Q3367300,Pascal Bomati,,Pascal Bomati,Pascal_Bomati,1973-10-13,Perpignan,/wiki/Perpignan,,,,179,Ailier; centre; demi d'ouverture; Ailier
Q3367316,Pascal Béraud,,Pascal Béraud,Pascal_B%C3%A9raud,1964-01-31,Agnac,/wiki/Agnac,,,,,Deuxième ligne
Q3367351,Pascal Cotet,,Pascal Cotet,Pascal_Cotet,1993-10-12,Guilherand-Granges,/wiki/Guilherand-Granges,,,,184,Pilier
Q3367429,Pascal Giordani,,Pascal Giordani,Pascal_Giordani,1974-06-01,Belfort,/wiki/Belfort,,,,180,Centre
Q3367455,Pascal Idieder,,Pascal Idieder,Pascal_Idieder,1982-02-05,Saint-Palais,/wiki/Saint-Palais_(Pyr%C3%A9n%C3%A9es-Atlantiques),,,,175,Pilier
Q3367463,Pascal Jehl,No stint found,Pascal Jehl,Pascal_Jehl,1965-01-01,,,,,,,Ailier
Q3367475,Pascal Lacroix,,Pascal Lacroix,Pascal_Lacroix,1967-03-02,Nogaro,/wiki/Nogaro,,,,,Centre
Q3367479,Pascal Laporte,,Pascal Laporte,Pascal_Laporte,1876-04-13,Bordeaux,/wiki/Bordeaux,1947-04-06,,,175,ailier; centre
Q3367547,Pascal Ondarts,,Pascal Ondarts,Pascal_Ondarts,1956-04-01,Méharin,/wiki/M%C3%A9harin,,,,178,Pilier
Q3367560,Pascal Peyron,,Pascal Peyron,Pascal_Peyron,1970-10-07,Valence,/wiki/Valence_(Dr%C3%B4me),,,,180,pilier
Q3367629,Pascal Vignard,,Pascal Vignard,Pascal_Vignard,1980-07-15,Toulouse,/wiki/Toulouse,,,,191,troisième ligne
Q3368519,Pat Barnard,,Pat Barnard,Pat_Barnard,1981-07-03,Port Elizabeth,/wiki/Port_Elizabeth,,,,183,Pilier
Q3368542,Pat Howard,,Pat Howard,Pat_Howard,1973-11-14,Sydney,/wiki/Sydney,,,,178,centre
Q3368550,Pat Lam,,Pat Lam,Pat_Lam,1968-09-29,Auckland,/wiki/Auckland,,,,188,Troisième ligne centre
