"wikidataId","fullName","birthDate","birthPlace","deathDate","deathPlace","height","weight","positions"
"Q101515848","Lucio Cinti","2000-02-23","Argentina; Buenos Aires Province; La Plata",NA,"Argentina; Buenos Aires Province; La Plata",190,90,"Winger; Centre"
"Q102045544","Rory Darge","2000-02-23","Scotland; Edinburgh",NA,"Scotland; Edinburgh",186,102,"Flanker; Number 8"
"Q102129066","Yoram Moefana","2000-07-18","France; Wallis and Futuna; Futuna (Wallis and Futuna)",NA,"France; Wallis and Futuna; Futuna (Wallis and Futuna)",182,95,"Centre"
"Q102246524","Q102246524","1994-11-09","Japan; Fukuoka Prefecture",NA,"Japan; Fukuoka Prefecture",178,79,"Winger"
"Q102426712","Raffaele Storti","2000-12-19","Portugal",NA,"Portugal",178,83,"Winger"
"Q102735094","Mason Grady","2002-03-29","Wales; Cardiff",NA,"Wales; Cardiff",196,112,"Winger; Centre"
"Q102823618","Tommaso Menoncello","2002-08-20","Italy; Treviso",NA,"Italy; Treviso",186,90,"Centre; Winger"
"Q103046384","Alessandro Fusco","1999-10-28","Italy; Naples",NA,"Italy; Naples",183,85,"Scrum-Half"
"Q103406440","Julius Nostadt","1992-10-12","Germany; Baden-Württemberg; Heidelberg",NA,"Germany; Baden-Württemberg; Heidelberg",185,115,"Prop"
"Q103716276","Fletcher Newell","2000-03-01","New Zealand; Rangiora",NA,"New Zealand; Rangiora",186,112,"Prop"
"Q103791735","Martín Alonso Muñoz","1999-12-02","Spain; Valladolid",NA,"Spain; Valladolid",185,75,"Winger"
"Q103842695","Giacomo Nicotera","1996-07-15","Italy; Trieste",NA,"Italy; Trieste",183,102,"Hooker"
"Q103940219","Davit Niniashvili","2002-07-14","Georgia (country); Tbilisi",NA,"Georgia (country); Tbilisi",186,90,"Fullback; Winger"
"Q104012970","Shohei Oyama","1998-11-15","Japan; Kanagawa Prefecture",NA,"Japan; Kanagawa Prefecture",186,115,"Prop"
"Q104013075","Q104013075","1997-05-17","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",184,95,"Winger; Fullback; Number 8"
"Q104013199","Lee Seung Hyok","1999-01-27","Japan; Hyōgo Prefecture; Kobe",NA,"Japan; Hyōgo Prefecture; Kobe",179,110,"Hooker"
"Q104013273","Q104013273","1986-11-12","Saitama Prefecture",NA,"Saitama Prefecture",182,100,"Flanker"
"Q104037625","Temo Mayanavanua","1997-11-09","Fiji",NA,"Fiji",197,120,"Lock"
"Q104054614","Diogo Hasse Ferreira","1996-10-17","Portugal; Lisbon District; Cascais",NA,"Portugal; Lisbon District; Cascais",176,116,"Prop"
"Q104128394","Tristan Leyds","1997-05-24","South Africa; Western Cape; Somerset West",NA,"South Africa; Western Cape; NA",179,68,"Winger; Fullback"
"Q104147000","Jaden Hendrikse","2000-03-23","South Africa; Eastern Cape; Qonce",NA,"South Africa; Eastern Cape; Qonce",184,86,"Scrum-Half"
"Q104538643","Q104538643","1959-10-03","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",NA,NA,"Fly-Half; Fullback"
"Q104538830","Q104538830","1969-08-14","Japan; Saitama Prefecture; Kasukabe; Saitama",NA,"Japan; Saitama Prefecture; Kasukabe; Saitama",NA,NA,"Flanker"
"Q104538855","Q104538855","1975-01-21","Japan; Osaka Prefecture; Yao; Osaka",NA,"Japan; Osaka Prefecture; Yao; Osaka",NA,NA,"Centre"
"Q104538864","Q104538864","1968-01-10","Japan; Tokyo",NA,"Japan; Tokyo",NA,NA,"Winger"
"Q104538865","Q104538865","1972-10-17","Japan; Fukuoka Prefecture",NA,"Japan; Fukuoka Prefecture",NA,NA,"Number 8"
"Q104538873","Toshikazu Kitora","1952-04-28","Japan; Osaka Prefecture; Hirakata",NA,"Japan; Osaka Prefecture; Hirakata",NA,NA,""
"Q104538877","Q104538877","1958-04-17","Japan; Mie Prefecture; Shima District; Mie; Isobe; Shima; NA",NA,"Japan; Mie Prefecture; Shima District; Mie; Isobe; Shima; NA",NA,NA,"Fly-Half; Fullback"
"Q104538883","Q104538883","1958-06-16","Japan; Osaka Prefecture; Osaka",NA,"Japan; Osaka Prefecture; Osaka",NA,NA,"Prop; Hooker"
"Q104538903","Haruto Takahashi","2002-06-29","Japan; Osaka Prefecture; Higashiōsaka",NA,"Japan; Osaka Prefecture; Higashiōsaka",185,115,"Prop"
"Q104538911","Q104538911","1976-09-20","Japan; Fukuoka Prefecture; Fukuoka",NA,"Japan; Fukuoka Prefecture; Fukuoka",168,70,"Fly-Half; Fullback"
"Q104622032","Tom Parton","1998-02-02","England",NA,"England",178,90,"Winger; Fullback"
"Q104632462","Jack Crowley","2000-01-13","Republic of Ireland; County Cork",NA,"Republic of Ireland; County Cork",185,89,"Fly-Half; Centre; Fullback"
"Q104702766","Janko Swanepoel","1999-09-08","South Africa; Western Cape; Cape Town",NA,"South Africa; Western Cape; Cape Town",200,114,"Lock"
"Q104720487","Alamanda Motuga","1994-09-11","New Zealand; Auckland",NA,"New Zealand; Auckland",188,111,"Flanker"
"Q104731085","José Madeira","2001-03-19","Portugal; Lisbon",NA,"Portugal; Lisbon",195,104,"Lock"
"Q104771913","Dawid Kellerman","2000-07-21","South Africa",NA,"South Africa",185,96,"Centre"
"Q104834350","Thomas Gallo","1999-04-30","Argentina; San Miguel de Tucumán",NA,"Argentina; San Miguel de Tucumán",176,107,"Prop"
"Q104840021","Dan Sheehan","1998-09-17","Republic of Ireland; Dublin",NA,"Republic of Ireland; Dublin",191,111,"Hooker"
"Q104848793","Andrew Smith","2000-07-21","Republic of Ireland; County Dublin; Dublin",NA,"Republic of Ireland; County Dublin; Dublin",185,86,"Winger"
"Q104873400","Ollie Smith","2000-08-07","Scotland; Prestwick",NA,"Scotland; Prestwick",188,90,"Centre; Fullback"
"Q104884593","Matt Faessler","1998-12-21","Australia; Queensland; Toowoomba",NA,"Australia; Queensland; Toowoomba",183,105,"Hooker"
"Q104904344","Cristi Boboc","1995-10-09","Romania",NA,"Romania",188,108,"Flanker; Number 8"
"Q104969014","Ewan Ashman","2000-04-03","Canada; Toronto",NA,"Canada; Toronto",186,113,"Hooker"
"Q105121902","Samu Tawake","1996-09-11","Fiji; Levuka",NA,"Fiji; Levuka",183,120,"Prop"
"Q105177533","Richie Asiata","1996-05-03","New Zealand; Auckland",NA,"New Zealand; Auckland",180,120,"Prop; Hooker"
"Q105224447","Ignacio Péculo","1999-02-02","Uruguay",NA,"Uruguay",189,134,"Prop"
"Q105229982","Tomás Etcheverry","1991-02-14","Uruguay",NA,"Uruguay",180,79,"Centre"
"Q105230058","Felipe Aliaga","1999-09-14","Uruguay",NA,"Uruguay",193,110,"Lock"
"Q105258114","Samisoni Asaeri","1998-04-06","Tonga",NA,"Tonga",181,115,"Hooker"
"Q105258145","Oto Joshua Teruyoshi","1998-10-07","Japan; Aichi Prefecture",NA,"Japan; Aichi Prefecture",191,113,"Lock"
"Q105258220","Nicholas McCurran","1996-06-13","New Zealand",NA,"New Zealand",188,93,"Centre"
"Q105258264","Warner Dearns","2002-04-11","New Zealand; Wellington",NA,"New Zealand; Wellington",202,123,"Lock; Number 8"
"Q105258359","Hiroto Mamada","1998-10-29","Japan; Gunma Prefecture; Takasaki",NA,"Japan; Gunma Prefecture; Takasaki",175,87,"Fly-Half"
"Q105258431","Takashi Harada","1967-07-27","Japan; Osaka Prefecture; Sakai",NA,"Japan; Osaka Prefecture; Sakai",NA,NA,"Fly-Half; Fullback"
"Q105258439","Q105258439","1998-08-28","Japan; Hyōgo Prefecture; Ashiya; Hyōgo",NA,"Japan; Hyōgo Prefecture; Ashiya; Hyōgo",175,83,"Winger"
"Q105258500","Q105258500","1997-07-26","Japan; Hiroshima Prefecture",NA,"Japan; Hiroshima Prefecture",183,107,"Hooker"
"Q105258510","Q105258510","1978-07-07","Japan; Aichi Prefecture; Nagoya",NA,"Japan; Aichi Prefecture; Nagoya",168,70,"Fly-Half"
"Q105258542","Q105258542","1999-03-28","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",180,104,"Flanker; Number 8"
"Q105258588","Q105258588","1963-03-03","Japan; Nara Prefecture; Tenri; Nara",NA,"Japan; Nara Prefecture; Tenri; Nara",NA,NA,"Fly-Half; Centre"
"Q105258603","Q105258603","1998-07-08","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",176,109,"Prop"
"Q105258628","Kyohei Yamasawa","1998-08-17","Japan; Saitama Prefecture; Kumagaya",NA,"Japan; Saitama Prefecture; Kumagaya",176,85,"Fly-Half; Fullback"
"Q105258637","Q105258637","1966-11-25","Japan; Okayama Prefecture; Okayama",NA,"Japan; Okayama Prefecture; Okayama",NA,NA,"Flanker"
"Q105258650","Q105258650","1998-12-10","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",173,103,"Hooker"
"Q105258656","Q105258656","1992-12-25","Japan; Nagasaki Prefecture",NA,"Japan; Nagasaki Prefecture",NA,NA,"Fly-Half; Fullback"
"Q105258765","Q105258765","1966-05-13","Japan",NA,"Japan",NA,NA,"Winger"
"Q105258773","Q105258773","1998-11-09","Japan; Saitama Prefecture",NA,"Japan; Saitama Prefecture",173,82,"Scrum-Half"
"Q105258804","Q105258804","1998-05-31","Japan; Hyōgo Prefecture; Kobe; Kita-ku",NA,"Japan; Hyōgo Prefecture; Kobe; Kita-ku",177,95,"Flanker; Number 8"
"Q105258813","Q105258813","1998-08-13","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",172,81,"Fly-Half; Fullback"
"Q105258828","Koga Nezuka","1998-09-15","Japan; Hyōgo Prefecture; Amagasaki",NA,"Japan; Hyōgo Prefecture; Amagasaki",173,82,"Winger; Centre; Fullback"
"Q105258843","Q105258843","1998-11-14","Japan; Fukuoka Prefecture",NA,"Japan; Fukuoka Prefecture",175,83,"Fly-Half; Centre; Winger; Fullback"
"Q105258866","Q105258866","1986-09-14",NA,NA,NA,NA,NA,""
"Q105258903","Q105258903","1998-09-16","Japan; Kanagawa Prefecture",NA,"Japan; Kanagawa Prefecture",175,110,"Prop"
"Q105258924","Q105258924","1964-03-18","Japan; Kyoto Prefecture",NA,"Japan; Kyoto Prefecture",NA,NA,"Fly-Half; Winger"
"Q105258940","Q105258940","1999-03-17","Japan; Osaka Prefecture; Taishi; Osaka",NA,"Japan; Osaka Prefecture; Taishi; Osaka",175,82,"Scrum-Half"
"Q105258951","Q105258951","1998-12-22","Japan; Wakayama Prefecture",NA,"Japan; Wakayama Prefecture",188,100,"Lock; Flanker"
"Q105258993","Q105258993","1998-04-07","Japan; Hyōgo Prefecture",NA,"Japan; Hyōgo Prefecture",180,90,"Winger; Centre"
"Q105259026","Hiroyuki Takeda","1960-05-08","Japan; Tokushima Prefecture; Mima; Tokushima",NA,"Japan; Tokushima Prefecture; Mima; Tokushima",NA,NA,"Number 8"
"Q105259058","Q105259058","1999-01-06","Japan; Fukuoka Prefecture",NA,"Japan; Fukuoka Prefecture",178,94,"Flanker"
"Q105259091","Shinobu Fujiwara","1999-02-08","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",171,76,"Scrum-Half"
"Q105259113","Q105259113",NA,NA,NA,NA,NA,NA,"Winger"
"Q105259114","Yuichiro Taniguchi","1998-09-08","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",180,106,"Prop"
"Q105334250","George Martin","2001-06-18","England; Nottingham",NA,"England; Nottingham",198,118,"Lock; Flanker"
"Q105556025","Rodrigo Fernández","1996-02-08","Chile",NA,"Chile",183,82,"Fullback"
"Q105581833","Ilaisa Droasese","1999-09-13","Fiji",NA,"Fiji",185,99,"Winger; Centre"
"Q105592736","Jeremy Williams","2000-12-02","Australia",NA,"Australia",198,113,"Lock"
"Q105703979","Kavaia Tagivetaua","1997-08-08","Fiji",NA,"Fiji",190,104,"Flanker"
"Q105704008","Yūsaku Miyoshi","1998-05-14","Japan; Ehime Prefecture",NA,"Japan; Ehime Prefecture",174,102,"Hooker"
"Q105704022","Masaya Nakagawa","1996-02-27","Nara Prefecture",NA,"Nara Prefecture",175,95,"Hooker"
"Q105704034","Suguru Kubo","1998-04-28","Japan; Fukuoka Prefecture",NA,"Japan; Fukuoka Prefecture",178,110,"Prop"
"Q105704035","Katsuto Kubo","1998-11-07","Japan; Tokyo",NA,"Japan; Tokyo",192,108,"Lock"
"Q105704091","Q105704091","1961-09-25","Japan; Tokyo",NA,"Japan; Tokyo",NA,NA,"Winger"
"Q105704153","Q105704153","1998-04-29","Japan; Tokyo",NA,"Japan; Tokyo",185,90,"Winger"
"Q105704155","Q105704155","1998-12-25","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",181,91,"Centre"
"Q105704161","Q105704161","1998-09-13","Japan; Fukuoka Prefecture",NA,"Japan; Fukuoka Prefecture",180,112,"Prop"
"Q105704170","Ikuma Yamada","1999-01-26","Japan; Ehime Prefecture",NA,"Japan; Ehime Prefecture",177,98,"Hooker"
"Q105704254","Q105704254","1963-03-05","Japan; Hiroshima Prefecture; Onomichi",NA,"Japan; Hiroshima Prefecture; Onomichi",NA,NA,"Flanker"
"Q105704308","Rento Tsukayama","1998-09-07","Japan; Okinawa Prefecture",NA,"Japan; Okinawa Prefecture",185,105,"Prop"
"Q105704321","Q105704321","1999-03-11","Japan; Akita Prefecture",NA,"Japan; Akita Prefecture",182,108,"Hooker"
"Q105704332","Q105704332","1998-06-04","Japan; Akita Prefecture",NA,"Japan; Akita Prefecture",184,88,"Fullback"
"Q105704361","Q105704361","1999-03-11","Japan; Hyōgo Prefecture",NA,"Japan; Hyōgo Prefecture",184,100,"Winger; Centre"
"Q105704402","Q105704402","1998-06-15","Japan; Miyagi Prefecture",NA,"Japan; Miyagi Prefecture",173,113,"Prop"
"Q105704405","Q105704405","1998-11-16","Japan; Ōita Prefecture",NA,"Japan; Ōita Prefecture",175,84,"Winger"
"Q105704481","Q105704481","1998-06-29","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",196,101,"Lock"
"Q105711639","Hajime Oinuma","1979-01-27","Japan; Tokyo; Edogawa","2005-09-16","Japan; Tokyo; Edogawa",186,100,"Lock"
"Q105822596","Paul Graou","1997-06-25","France; Gers; Auch",NA,"France; Gers; Auch",177,88,"Scrum-Half"
"Q105954381","Marcus Tupuola","1995-10-05","United States; California; Carson",NA,"United States; California; Carson",190,90,"Winger"
"Q105989960","Anthony Alvès","1989-06-23","France; Ain; Oyonnax",NA,"France; Ain; Oyonnax",185,120,"Prop"
"Q106017031","Joe Apikotoa","1996-07-18","New Zealand; Wellington",NA,"New Zealand; Wellington",191,120,"Prop"
"Q106178887","Will Muir","1995-10-30","England; Yorkshire; Cleveland",NA,"England; Yorkshire; NA",187,94,"Winger; Centre"
"Q106179029","Dino Lamb","1998-04-18","England; Warwickshire",NA,"England; Warwickshire",196,119,"Lock; Flanker"
"Q106190371","Tommy Freeman","2001-03-05","England; Oxford",NA,"England; Oxford",188,102,"Centre; Winger; Fullback"
"Q106230399","Max Douglas","2000-01-01","Australia",NA,"Australia",200,105,"Lock; Flanker"
"Q106417896","Iñaki Ayarza","1999-09-07","Chile; Santiago",NA,"Chile; Santiago",186,102,"Winger; Centre"
"Q106432856","Amin Hamzaoui","1996-05-07","Belgium",NA,"Belgium",189,98,"Flanker"
"Q106436413","Bevan Rodd","2000-08-26","Scotland",NA,"Scotland",183,118,"Prop"
"Q106461756","Cameron Roigard","2000-11-16","New Zealand; Hamilton",NA,"New Zealand; Hamilton",183,88,"Scrum-Half"
"Q106478519","Faialaga Nozomu Samuel","1998-07-03","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",175,125,"Prop"
"Q106478611","Kanji Shimokawa","1999-01-17","Japan; Fukuoka Prefecture; Fukuoka",NA,"Japan; Fukuoka Prefecture; Fukuoka",187,106,"Lock; Flanker"
"Q106478749","Hideto Niguma","1998-06-24","Japan; Okayama Prefecture; Okayama",NA,"Japan; Okayama Prefecture; Okayama",172,83,"Winger; Fullback"
"Q106478966","Q106478966","1998-08-29","Japan; Hyōgo Prefecture; Kobe",NA,"Japan; Hyōgo Prefecture; Kobe",172,87,"Fly-Half"
"Q106479094","Q106479094","1998-07-24","Kyoto Prefecture",NA,"Kyoto Prefecture",170,72,"Scrum-Half"
"Q106479108","Q106479108","1998-10-25","Japan; Chiba Prefecture; Kimitsu",NA,"Japan; Chiba Prefecture; Kimitsu",176,95,"Flanker"
"Q106479162","Q106479162","1992-10-03","Fukuoka Prefecture",NA,"Fukuoka Prefecture",NA,NA,"Lock"
"Q106479219","Kakeru Okumura","1998-06-10","Japan; Kyoto Prefecture",NA,"Japan; Kyoto Prefecture",180,87,"Fullback"
"Q106479357","Q106479357","1998-09-25","Japan; Kyoto Prefecture; Uji",NA,"Japan; Kyoto Prefecture; Uji",182,92,"Fly-Half; Winger; Fullback"
"Q106479366","Kenta Yamashita","1999-02-04","Japan; Nagasaki Prefecture",NA,"Japan; Nagasaki Prefecture",176,105,"Hooker"
"Q106479453","Kodai Okazaki","1998-07-27","Japan; Nagasaki Prefecture",NA,"Japan; Nagasaki Prefecture",171,82,"Fly-Half"
"Q106479548","Takuma Shoji","1998-05-22","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",182,100,"Flanker"
"Q106479555","Q106479555","1998-07-04","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",174,100,"Hooker"
"Q106479677","Q106479677","1998-08-24","Japan; Tokyo",NA,"Japan; Tokyo",176,90,"Centre"
"Q106479807","Q106479807","1997-07-29","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",183,101,"Flanker"
"Q106479934","Q106479934","1998-11-22","Japan; Osaka Prefecture",NA,"Japan; Osaka Prefecture",174,108,"Prop"
"Q106479998","Q106479998","1998-08-09","Japan; Kanagawa Prefecture; Kawasaki; Kanagawa",NA,"Japan; Kanagawa Prefecture; Kawasaki; Kanagawa",189,99,"Lock"
"Q106480294","Q106480294","1998-10-03","Japan; Kyoto Prefecture; Kyoto",NA,"Japan; Kyoto Prefecture; Kyoto",174,102,"Hooker"
"Q106480314","Q106480314","1996-05-22","Hyōgo Prefecture",NA,"Hyōgo Prefecture",NA,NA,"Lock; Flanker"
"Q106480369","Kuo Wen-chin","1998-04-01","Taiwan; Taiwan (island)",NA,"Taiwan; Taiwan (island)",180,120,"Prop"
"Q106480522","Taichi Takahashi","1998-07-16","Japan; Miyazaki Prefecture",NA,"Japan; Miyazaki Prefecture",163,70,"Scrum-Half"
"Q106673560","Wilton Rebolo","1995-02-08","Brazil; São Paulo (state); São José dos Campos",NA,"Brazil; São Paulo (state); São José dos Campos",173,108,"Prop; Hooker"
"Q106729073","Hare Makiri","1978-05-31","New Zealand",NA,"New Zealand",190,105,"Flanker"
"Q106777849","Nika Abuladze","1995-10-29","Georgia (country); Tbilisi",NA,"Georgia (country); Tbilisi",187,126,"Prop"
"Q106800394","Yoan Tanga Mangene","1996-11-29","France; Seine-Saint-Denis; Bondy",NA,"France; Seine-Saint-Denis; Bondy",185,108,"Flanker; Number 8"
"Q106840316","Tom Hooper","2001-01-29","Australia; Sydney",NA,"Australia; Sydney",199,122,"Lock"
"Q106920074","Philip O'Reilly","1980-07-24","New Zealand",NA,"New Zealand",190,100,"Flanker"
"Q106981381","Tomoki Osada","1999-11-25","Japan; Kyoto Prefecture; Ōyamazaki; Kyoto",NA,"Japan; Kyoto Prefecture; Ōyamazaki; Kyoto",179,90,"Centre"
"Q106994544","Q106994544","1995-09-11","Japan; Hyōgo Prefecture; Kawanishi; Hyōgo",NA,"Japan; Hyōgo Prefecture; Kawanishi; Hyōgo",180,95,"Lock"
"Q106995054","Q106995054","1994-04-06","Japan; Niigata Prefecture; Shibata; Niigata",NA,"Japan; Niigata Prefecture; Shibata; Niigata",170,100,"Prop"
"Q106995077","Q106995077","1973-06-01","Japan; Miyagi Prefecture",NA,"Japan; Miyagi Prefecture",NA,NA,"Flanker"
"Q106995080","Q106995080","2000-02-08","Japan; Yamanashi Prefecture; Yamanashi (city)",NA,"Japan; Yamanashi Prefecture; Yamanashi (city)",169,72,"Scrum-Half"
"Q106995092","Q106995092","1962-04-25","Japan; Kyoto Prefecture; Kyoto",NA,"Japan; Kyoto Prefecture; Kyoto",NA,NA,"Scrum-Half"
"Q107119257","Ethan Waddleton","1996-11-23","England; Suffolk; Ipswich",NA,"England; Suffolk; Ipswich",178,87,"Flanker"
"Q107119276","Harry Glover","1995-12-31","England; London",NA,"England; London",189,85,"Centre"
"Q107246305","Luka Nioradze","1999-04-06","Georgia (country); Tbilisi",NA,"Georgia (country); Tbilisi",181,108,"Hooker"
"Q107267220","FC du Plessis","2001-02-07","South Africa; Free State (province); Bloemfontein",NA,"South Africa; Free State (province); Bloemfontein",185,87,"Fly-Half; Fullback"
"Q107377181","Ross McCann","1997-10-30","Scotland; Edinburgh",NA,"Scotland; Edinburgh",181,83,"Centre"
"Q107387975","Fin Smith","2002-05-11","England; Warwick",NA,"England; Warwick",178,87,"Fly-Half"
"Q107400972","Neria Foma'i","1992-02-03","New Zealand; Auckland",NA,"New Zealand; Auckland",178,98,"Winger; Centre"
"Q107411011","Juan Martín González","2000-11-14","Argentina; Mendoza",NA,"Argentina; Mendoza",192,102,"Flanker"
"Q107417375","Jake Thiel","1997-06-02","Canada; British Columbia; Victoria",NA,"Canada; British Columbia; Victoria",193,103,"Number 8"
"Q107426658","Justin Douglas","1994-04-05","Canada; British Columbia",NA,"Canada; British Columbia",183,83,"Fly-Half"
"Q107426660","Patrick Kay","1993-09-19","Canada; British Columbia; Duncan",NA,"Canada; British Columbia; NA",182,92,"Centre"
"Q107481762","Murray Koster","1999-02-21","South Africa; Eastern Cape; East London",NA,"South Africa; Eastern Cape; East London",188,106,"Centre"
"Q107534981","Tom Bowen","1993-01-31","England; London; London Borough of Richmond upon Thames",NA,"England; London; London Borough of Richmond upon Thames",189,85,"Winger"
"Q107555867","Sam Slade","1997-08-28","New Zealand; Auckland",NA,"New Zealand; Auckland",195,118,"Lock; Flanker"
"Q107605370","Sacha Feinberg-Mngomezulu","2002-02-22","South Africa; Western Cape; Cape Town",NA,"South Africa; Western Cape; Cape Town",185,94,"Fly-Half; Centre; Fullback"
"Q107649746","William Warbrick","1998-03-06","New Zealand",NA,"New Zealand",194,98,"Winger"
"Q107658966","Matías Osadczuk","1997-05-22","Argentina; Buenos Aires",NA,"Argentina; Buenos Aires",191,91,"Fullback"
"Q107658985","Rodrigo Isgro","1999-05-24","Argentina; Mendoza Province; Mendoza",NA,"Argentina; Mendoza Province; Mendoza",185,94,"Winger"
"Q107659092","Asaeli Tuivuaka","1995-12-22","Fiji",NA,"Fiji",190,84,"Winger"
"Q107659107","Josua Vakurunabili","1994-04-21","Fiji",NA,"Fiji",189,96,"FW"
"Q107659109","Joe Schroeder","1993-06-14","United States; Indiana; Indianapolis",NA,"United States; Indiana; Indianapolis",196,108,"Prop"
"Q107660091","Iosefo Masi","1998-05-09","Fiji",NA,"Fiji",190,84,"Centre"
"Q107660093","Jiuta Wainiqolo","1999-03-10","Fiji",NA,"Fiji",197,108,"Winger"
"Q107660099","Amanaki Nicole","1992-02-08","Fiji",NA,"Fiji",185,99,"Centre"
"Q107660138","Santiago Mare","1996-10-21","Argentina; Buenos Aires",NA,"Argentina; Buenos Aires",184,92,"Centre"
"Q107673245","Sireli Maqala","2000-03-20","Fiji",NA,"Fiji",167,70,"Winger"
"Q107676791","Luciano González","1997-04-10","Argentina; La Rioja Province; La Rioja",NA,"Argentina; La Rioja Province; La Rioja",181,90,"Centre"
"Q107721033","Shota Nishizawa","1997-03-30","Australia",NA,"Australia",176,103,"Hooker"
"Q107735656","Joe Pincus","1996-07-24","Australia; Brisbane",NA,"Australia; Brisbane",186,88,"Scrum-Half"
"Q107735738","Josh Coward","1997-06-28","Australia",NA,"Australia",172,75,"Winger"
"Q107735741","Dylan Pietsch","1998-04-23","Australia; Sydney",NA,"Australia; Sydney",187,95,"Centre"
"Q107735972","Naoki Motomura","1992-04-11","Japan; Aomori Prefecture; Hachinohe",NA,"Japan; Aomori Prefecture; Hachinohe",184,88,"Winger; Fullback"
