"wikidataId","fullName","jaName","birthDate","birthPlace","deathDate","deathPlace","height","weight","positions"
"Q102735094","Mason Grady","メイソン・グレイディ","2002-03-29","Wales; Cardiff",NA,NA,196,112,"Winger; Centre"
"Q102823618","Tommaso Menoncello","トンマーゾ・メノンチェッロ","2002-08-20","Italy; Treviso",NA,NA,186,90,"Centre; Winger"
"Q103046384","Alessandro Fusco","アレッサンドロ・フスコ","1999-10-28","Italy; Naples",NA,NA,183,85,"Scrum-Half"
"Q103406440","Julius Nostadt","ジュリアス・ノスタディト","1992-10-12","Germany; Baden-Württemberg; Heidelberg",NA,NA,185,115,"Prop"
"Q103716276","Fletcher Newell","フレッチャー・ニューウェル","2000-03-01","New Zealand; Rangiora",NA,NA,186,112,"Prop"
"Q103791735","Martín Alonso Muñoz","マーティン・アロンソ","1999-12-02","Spain; Valladolid",NA,NA,185,75,"Winger"
"Q103842695","Giacomo Nicotera","ジャコモ・ニコテーラ","1996-07-15","Italy; Trieste",NA,NA,183,102,"Hooker"
"Q103940219","Davit Niniashvili","ダヴィト・ニニアシヴィリ","2002-07-14","Georgia (country); Tbilisi",NA,NA,186,90,"Fullback; Winger"
"Q104012970","Shohei Oyama","大山 祥平","1998-11-15","Japan; Kanagawa Prefecture",NA,NA,186,115,"Prop"
"Q104013075","Q104013075","山本 悠翔","1997-05-17","Japan; Osaka Prefecture",NA,NA,184,95,"Winger; Fullback; Number 8"
"Q104013199","Lee Seung Hyok","李 承爀","1999-01-27","Japan; Hyōgo Prefecture; Kobe",NA,NA,179,110,"Hooker"
"Q104013273","Q104013273","森谷和博","1986-11-12","Saitama Prefecture",NA,NA,182,100,"Flanker"
"Q104037625","Temo Mayanavanua","テモ・マヤナヴァヌア","1997-11-09","Fiji",NA,NA,197,120,"Lock"
"Q104054614","Diogo Hasse Ferreira","ディオゴ・フェレイラ","1996-10-17","Portugal; Lisbon District; Cascais",NA,NA,176,116,"Prop"
"Q104128394","Tristan Leyds","トリスタン・リーズ","1997-05-24","South Africa; Western Cape; Somerset West",NA,NA,179,68,"Winger; Fullback"
"Q104147000","Jaden Hendrikse","ジェイデン・ヘンドリクセ","2000-03-23","South Africa; Eastern Cape; Qonce",NA,NA,184,86,"Scrum-Half"
"Q104538643","Q104538643","土井 崇司","1959-10-03","Japan; Osaka Prefecture",NA,NA,NA,NA,"Fly-Half; Fullback"
"Q104538830","Q104538830","相良 南海夫","1969-08-14","Japan; Saitama Prefecture; Kasukabe; Saitama",NA,NA,NA,NA,"Flanker"
"Q104538855","Q104538855","綾部 正史","1975-01-21","Japan; Osaka Prefecture; Yao; Osaka",NA,NA,NA,NA,"Centre"
"Q104538864","Q104538864","藤原 秀之","1968-01-10","Japan; Tokyo",NA,NA,NA,NA,"Winger"
"Q104538865","Q104538865","藤田 雄一郎","1972-10-17","Japan; Fukuoka Prefecture",NA,NA,NA,NA,"Number 8"
"Q104538873","Toshikazu Kitora","記虎 敏和","1952-04-28","Japan; Osaka Prefecture; Hirakata",NA,NA,NA,NA,""
"Q104538877","Q104538877","谷崎 重幸","1958-04-17","Japan; Mie Prefecture; Shima District; Mie; Isobe; Shima; NA",NA,NA,NA,NA,"Fly-Half; Fullback"
"Q104538883","Q104538883","野上 友一","1958-06-16","Japan; Osaka Prefecture; Osaka",NA,NA,NA,NA,"Prop; Hooker"
"Q104538903","Haruto Takahashi","高橋 陽大","2002-06-29","Japan; Osaka Prefecture; Higashiōsaka",NA,NA,185,115,"Prop"
"Q104538911","Q104538911","麻生 彰久","1976-09-20","Japan; Fukuoka Prefecture; Fukuoka",NA,NA,168,70,"Fly-Half; Fullback"
"Q104622032","Tom Parton","トム・パートン","1998-02-02","England",NA,NA,178,90,"Winger; Fullback"
"Q104632462","Jack Crowley","ジャック・クロウリー","2000-01-13","Republic of Ireland; County Cork",NA,NA,185,89,"Fly-Half; Centre; Fullback"
"Q104702766","Janko Swanepoel","ヤンコ・スワナポール","1999-09-08","South Africa; Western Cape; Cape Town",NA,NA,200,114,"Lock"
"Q104720487","Alamanda Motuga","アラマンダ・モトゥンガ","1994-09-11","New Zealand; Auckland",NA,NA,188,111,"Flanker"
"Q104731085","José Madeira","ジュゼー・マデイラ","2001-03-19","Portugal; Lisbon",NA,NA,195,104,"Lock"
"Q104771913","Dawid Kellerman","ダーウィッド・ケラーマン","2000-07-21","South Africa",NA,NA,185,96,"Centre"
"Q104834350","Thomas Gallo","トーマス・ガジョ","1999-04-30","Argentina; San Miguel de Tucumán",NA,NA,176,107,"Prop"
"Q104840021","Dan Sheehan","ダン・シーハン","1998-09-17","Republic of Ireland; Dublin",NA,NA,191,111,"Hooker"
"Q104848793","Andrew Smith","アンドリュー・スミス","2000-07-21","Republic of Ireland; County Dublin; Dublin",NA,NA,185,86,"Winger"
"Q104873400","Ollie Smith","オリー・スミス","2000-08-07","Scotland; Prestwick",NA,NA,188,90,"Centre; Fullback"
"Q104884593","Matt Faessler","マット・フェスラー","1998-12-21","Australia; Queensland; Toowoomba",NA,NA,183,105,"Hooker"
"Q104904344","Cristi Boboc","クリスティ・ボボック","1995-10-09","Romania",NA,NA,188,108,"Flanker; Number 8"
"Q104969014","Ewan Ashman","イワン・アシュマン","2000-04-03","Canada; Toronto",NA,NA,186,113,"Hooker"
"Q105121902","Samu Tawake","サム・タワケ","1996-09-11","Fiji; Levuka",NA,NA,183,120,"Prop"
"Q105177533","Richie Asiata","リッチー・アシアタ","1996-05-03","New Zealand; Auckland",NA,NA,180,120,"Prop; Hooker"
"Q105224447","Ignacio Péculo","イグナシオ・ペクロ","1999-02-02","Uruguay",NA,NA,189,134,"Prop"
"Q105229982","Tomás Etcheverry","トマス・エチェベリー","1991-02-14","Uruguay",NA,NA,180,79,"Centre"
"Q105230058","Felipe Aliaga","フェリペ・アリアガ","1999-09-14","Uruguay",NA,NA,193,110,"Lock"
"Q105258114","Samisoni Asaeri","アサエリ・サミソニ","1998-04-06","Tonga",NA,NA,181,115,"Hooker"
"Q105258145","Oto Joshua Teruyoshi","オト ジョシュア輝恵","1998-10-07","Japan; Aichi Prefecture",NA,NA,191,113,"Lock"
"Q105258220","Nicholas McCurran","ニコラス・マクカラン","1996-06-13","New Zealand",NA,NA,188,93,"Centre"
"Q105258264","Warner Dearns","ワーナー・ディアンズ","2002-04-11","New Zealand; Wellington",NA,NA,202,123,"Lock; Number 8"
"Q105258359","Hiroto Mamada","侭田 洋翔","1998-10-29","Japan; Gunma Prefecture; Takasaki",NA,NA,175,87,"Fly-Half"
"Q105258431","Takashi Harada","原田 隆司","1967-07-27","Japan; Osaka Prefecture; Sakai",NA,NA,NA,NA,"Fly-Half; Fullback"
"Q105258439","Q105258439","古賀 由教","1998-08-28","Japan; Hyōgo Prefecture; Ashiya; Hyōgo",NA,NA,175,83,"Winger"
"Q105258500","Q105258500","大内 真","1997-07-26","Japan; Hiroshima Prefecture",NA,NA,183,107,"Hooker"
"Q105258510","Q105258510","大槻 卓","1978-07-07","Japan; Aichi Prefecture; Nagoya",NA,NA,168,70,"Fly-Half"
"Q105258542","Q105258542","安田 司","1999-03-28","Japan; Osaka Prefecture",NA,NA,180,104,"Flanker; Number 8"
"Q105258588","Q105258588","小松 節夫","1963-03-03","Japan; Nara Prefecture; Tenri; Nara",NA,NA,NA,NA,"Fly-Half; Centre"
"Q105258603","Q105258603","小鍜治 悠太","1998-07-08","Japan; Osaka Prefecture",NA,NA,176,109,"Prop"
"Q105258628","Kyohei Yamasawa","山沢 京平","1998-08-17","Japan; Saitama Prefecture; Kumagaya",NA,NA,176,85,"Fly-Half; Fullback"
"Q105258637","Q105258637","山神 孝志","1966-11-25","Japan; Okayama Prefecture; Okayama",NA,NA,NA,NA,"Flanker"
"Q105258650","Q105258650","島田 久満","1998-12-10","Japan; Osaka Prefecture",NA,NA,173,103,"Hooker"
"Q105258656","Q105258656","川原 佑","1992-12-25","Japan; Nagasaki Prefecture",NA,NA,NA,NA,"Fly-Half; Fullback"
"Q105258765","Q105258765","木村 季由","1966-05-13","Japan",NA,NA,NA,NA,"Winger"
"Q105258773","Q105258773","本堂 杏虎","1998-11-09","Japan; Saitama Prefecture",NA,NA,173,82,"Scrum-Half"
"Q105258804","Q105258804","松岡 大和","1998-05-31","Japan; Hyōgo Prefecture; Kobe; Kita-ku",NA,NA,177,95,"Flanker; Number 8"
"Q105258813","Q105258813","松永 拓朗","1998-08-13","Japan; Osaka Prefecture",NA,NA,172,81,"Fly-Half; Fullback"
"Q105258828","Koga Nezuka","根塚 洸雅","1998-09-15","Japan; Hyōgo Prefecture; Amagasaki",NA,NA,173,82,"Winger; Centre; Fullback"
"Q105258843","Q105258843","森 勇登","1998-11-14","Japan; Fukuoka Prefecture",NA,NA,175,83,"Fly-Half; Centre; Winger; Fullback"
"Q105258866","Q105258866","橋元 教明","1986-09-14",NA,NA,NA,NA,NA,""
"Q105258903","Q105258903","深澤 翔祐","1998-09-16","Japan; Kanagawa Prefecture",NA,NA,175,110,"Prop"
"Q105258924","Q105258924","湯浅 泰正","1964-03-18","Japan; Kyoto Prefecture",NA,NA,NA,NA,"Fly-Half; Winger"
"Q105258940","Q105258940","牧山 巧樹","1999-03-17","Japan; Osaka Prefecture; Taishi; Osaka",NA,NA,175,82,"Scrum-Half"
"Q105258951","Q105258951","玉置 将也","1998-12-22","Japan; Wakayama Prefecture",NA,NA,188,100,"Lock; Flanker"
"Q105258993","Q105258993","石川 貴大","1998-04-07","Japan; Hyōgo Prefecture",NA,NA,180,90,"Winger; Centre"
"Q105259026","Hiroyuki Takeda","竹田 寛行","1960-05-08","Japan; Tokushima Prefecture; Mima; Tokushima",NA,NA,NA,NA,"Number 8"
"Q105259058","Q105259058","繁松 哲大","1999-01-06","Japan; Fukuoka Prefecture",NA,NA,178,94,"Flanker"
"Q105259091","Shinobu Fujiwara","藤原 忍","1999-02-08","Japan; Osaka Prefecture",NA,NA,171,76,"Scrum-Half"
"Q105259113","Q105259113","谷口 かずひと",NA,NA,NA,NA,NA,NA,"Winger"
"Q105259114","Yuichiro Taniguchi","谷口 祐一郎","1998-09-08","Japan; Osaka Prefecture",NA,NA,180,106,"Prop"
"Q105334250","George Martin","ジョージ・マーティン","2001-06-18","England; Nottingham",NA,NA,198,118,"Lock; Flanker"
"Q105556025","Rodrigo Fernández","ロドリゴ・フェルナンデス","1996-02-08","Chile",NA,NA,183,82,"Fullback"
"Q105581833","Ilaisa Droasese","イライア・ドロアセセ","1999-09-13","Fiji",NA,NA,185,99,"Winger; Centre"
"Q105592736","Jeremy Williams","ジェレミー・ウィリアムズ","2000-12-02","Australia",NA,NA,198,113,"Lock"
"Q105703979","Kavaia Tagivetaua","カヴァイア・タギヴェタウア","1997-08-08","Fiji",NA,NA,190,104,"Flanker"
"Q105704008","Yūsaku Miyoshi","三好 優作","1998-05-14","Japan; Ehime Prefecture",NA,NA,174,102,"Hooker"
"Q105704022","Masaya Nakagawa","中川 将弥","1996-02-27","Nara Prefecture",NA,NA,175,95,"Hooker"
"Q105704034","Suguru Kubo","久保 優","1998-04-28","Japan; Fukuoka Prefecture",NA,NA,178,110,"Prop"
"Q105704035","Katsuto Kubo","久保 克斗","1998-11-07","Japan; Tokyo",NA,NA,192,108,"Lock"
"Q105704091","Q105704091","吉岡 肇","1961-09-25","Japan; Tokyo",NA,NA,NA,NA,"Winger"
"Q105704153","Q105704153","小島 昂","1998-04-29","Japan; Tokyo",NA,NA,185,90,"Winger"
"Q105704155","Q105704155","小幡 将己","1998-12-25","Japan; Osaka Prefecture",NA,NA,181,91,"Centre"
"Q105704161","Q105704161","小野 広大","1998-09-13","Japan; Fukuoka Prefecture",NA,NA,180,112,"Prop"
"Q105704170","Ikuma Yamada","山田 生真","1999-01-26","Japan; Ehime Prefecture",NA,NA,177,98,"Hooker"
"Q105704254","Q105704254","梅本 勝","1963-03-05","Japan; Hiroshima Prefecture; Onomichi",NA,NA,NA,NA,"Flanker"
"Q105704308","Rento Tsukayama","津嘉山 廉人","1998-09-07","Japan; Okinawa Prefecture",NA,NA,185,105,"Prop"
"Q105704321","Q105704321","濱野 隼也","1999-03-11","Japan; Akita Prefecture",NA,NA,182,108,"Hooker"
"Q105704332","Q105704332","猿田 湧","1998-06-04","Japan; Akita Prefecture",NA,NA,184,88,"Fullback"
"Q105704361","Q105704361","福士 萌起","1999-03-11","Japan; Hyōgo Prefecture",NA,NA,184,100,"Winger; Centre"
"Q105704402","Q105704402","菊田 圭佑","1998-06-15","Japan; Miyagi Prefecture",NA,NA,173,113,"Prop"
"Q105704405","Q105704405","薬師寺 晃","1998-11-16","Japan; Ōita Prefecture",NA,NA,175,84,"Winger"
"Q105704481","Q105704481","高城 勝一","1998-06-29","Japan; Osaka Prefecture",NA,NA,196,101,"Lock"
"Q105711639","Hajime Oinuma","生沼 元","1979-01-27","Japan; Tokyo; Edogawa","2005-09-16",NA,186,100,"Lock"
"Q105822596","Paul Graou","ポール・グラウ","1997-06-25","France; Gers; Auch",NA,NA,177,88,"Scrum-Half"
"Q105954381","Marcus Tupuola","マーカス・トゥプオラ","1995-10-05","United States; California; Carson",NA,NA,190,90,"Winger"
"Q105989960","Anthony Alvès","アンソニー・アウヴェス","1989-06-23","France; Ain; Oyonnax",NA,NA,185,120,"Prop"
"Q106017031","Joe Apikotoa","ソセフォ・アピコトア","1996-07-18","New Zealand; Wellington",NA,NA,191,120,"Prop"
"Q106178887","Will Muir","ウィル・ミュア","1995-10-30","England; Yorkshire; Cleveland",NA,NA,187,94,"Winger; Centre"
"Q106179029","Dino Lamb","ディノ・ラム","1998-04-18","England; Warwickshire",NA,NA,196,119,"Lock; Flanker"
"Q106190371","Tommy Freeman","トミー・フリーマン","2001-03-05","England; Oxford",NA,NA,188,102,"Centre; Winger; Fullback"
"Q106230399","Max Douglas","マックス・ダグラス","2000-01-01","Australia",NA,NA,200,105,"Lock; Flanker"
"Q106417896","Iñaki Ayarza","イニャキ・アジャルサ","1999-09-07","Chile; Santiago",NA,NA,186,102,"Winger; Centre"
"Q106432856","Amin Hamzaoui","アミン・ハンザオウイ","1996-05-07","Belgium",NA,NA,189,98,"Flanker"
"Q106436413","Bevan Rodd","ベヴァン・ロッド","2000-08-26","Scotland",NA,NA,183,118,"Prop"
"Q106461756","Cameron Roigard","キャム・ロイガード","2000-11-16","New Zealand; Hamilton",NA,NA,183,88,"Scrum-Half"
"Q106478519","Faialaga Nozomu Samuel","ファイアラガ 望サムエル","1998-07-03","Japan; Osaka Prefecture",NA,NA,175,125,"Prop"
"Q106478611","Kanji Shimokawa","下川 甲嗣","1999-01-17","Japan; Fukuoka Prefecture; Fukuoka",NA,NA,187,106,"Lock; Flanker"
"Q106478749","Hideto Niguma","仁熊 秀斗","1998-06-24","Japan; Okayama Prefecture; Okayama",NA,NA,172,83,"Winger; Fullback"
"Q106478966","Q106478966","北村 将大","1998-08-29","Japan; Hyōgo Prefecture; Kobe",NA,NA,172,87,"Fly-Half"
"Q106479094","Q106479094","土永 雷","1998-07-24","Kyoto Prefecture",NA,NA,170,72,"Scrum-Half"
"Q106479108","Q106479108","坂本 侑翼","1998-10-25","Japan; Chiba Prefecture; Kimitsu",NA,NA,176,95,"Flanker"
"Q106479162","Q106479162","大峯 功三","1992-10-03","Fukuoka Prefecture",NA,NA,NA,NA,"Lock"
"Q106479219","Kakeru Okumura","奥村 翔","1998-06-10","Japan; Kyoto Prefecture",NA,NA,180,87,"Fullback"
"Q106479357","Q106479357","尾崎 泰雅","1998-09-25","Japan; Kyoto Prefecture; Uji",NA,NA,182,92,"Fly-Half; Winger; Fullback"
"Q106479366","Kenta Yamashita","山下 憲太","1999-02-04","Japan; Nagasaki Prefecture",NA,NA,176,105,"Hooker"
"Q106479453","Kodai Okazaki","岡﨑 航大","1998-07-27","Japan; Nagasaki Prefecture",NA,NA,171,82,"Fly-Half"
"Q106479548","Takuma Shoji","庄司 拓馬","1998-05-22","Japan; Osaka Prefecture",NA,NA,182,100,"Flanker"
"Q106479555","Q106479555","延山 敏和","1998-07-04","Japan; Osaka Prefecture",NA,NA,174,100,"Hooker"
"Q106479677","Q106479677","杉浦 拓実","1998-08-24","Japan; Tokyo",NA,NA,176,90,"Centre"
"Q106479807","Q106479807","横井 隼","1997-07-29","Japan; Osaka Prefecture",NA,NA,183,101,"Flanker"
"Q106479934","Q106479934","清水 岳","1998-11-22","Japan; Osaka Prefecture",NA,NA,174,108,"Prop"
"Q106479998","Q106479998","片倉 康瑛","1998-08-09","Japan; Kanagawa Prefecture; Kawasaki; Kanagawa",NA,NA,189,99,"Lock"
"Q106480294","Q106480294","藤村 琉士","1998-10-03","Japan; Kyoto Prefecture; Kyoto",NA,NA,174,102,"Hooker"
"Q106480314","Q106480314","西川 壮一","1996-05-22","Hyōgo Prefecture",NA,NA,NA,NA,"Lock; Flanker"
"Q106480369","Kuo Wen-chin","郭 玟慶","1998-04-01","Taiwan; Taiwan (island)",NA,NA,180,120,"Prop"
"Q106480522","Taichi Takahashi","高橋 太一","1998-07-16","Japan; Miyazaki Prefecture",NA,NA,163,70,"Scrum-Half"
"Q106673560","Wilton Rebolo","ウィルトン・レボロ","1995-02-08","Brazil; São Paulo (state); São José dos Campos",NA,NA,173,108,"Prop; Hooker"
"Q106729073","Hare Makiri","ハレ・マキリ","1978-05-31","New Zealand",NA,NA,190,105,"Flanker"
"Q106777849","Nika Abuladze","ニカ・アブラゼ","1995-10-29","Georgia (country); Tbilisi",NA,NA,187,126,"Prop"
"Q106800394","Yoan Tanga Mangene","ヨアン・タンガ","1996-11-29","France; Seine-Saint-Denis; Bondy",NA,NA,185,108,"Flanker; Number 8"
"Q106840316","Tom Hooper","トム・フーパー","2001-01-29","Australia; Sydney",NA,NA,199,122,"Lock"
"Q106920074","Philip O'Reilly","フィリップ・オライリー","1980-07-24","New Zealand",NA,NA,190,100,"Flanker"
"Q106981381","Tomoki Osada","長田 智希","1999-11-25","Japan; Kyoto Prefecture; Ōyamazaki; Kyoto",NA,NA,179,90,"Centre"
"Q106994544","Q106994544","小川 拓朗","1995-09-11","Japan; Hyōgo Prefecture; Kawanishi; Hyōgo",NA,NA,180,95,"Lock"
"Q106995054","Q106995054","間藤　郁也","1994-04-06","Japan; Niigata Prefecture; Shibata; Niigata",NA,NA,170,100,"Prop"
"Q106995077","Q106995077","青柳 勝彦","1973-06-01","Japan; Miyagi Prefecture",NA,NA,NA,NA,"Flanker"
"Q106995080","Q106995080","飯沼 蓮","2000-02-08","Japan; Yamanashi Prefecture; Yamanashi (city)",NA,NA,169,72,"Scrum-Half"
"Q106995092","Q106995092","高崎 利明","1962-04-25","Japan; Kyoto Prefecture; Kyoto",NA,NA,NA,NA,"Scrum-Half"
"Q107119257","Ethan Waddleton","イーサン・ワドルトン","1996-11-23","England; Suffolk; Ipswich",NA,NA,178,87,"Flanker"
"Q107119276","Harry Glover","ハリー・グラバー","1995-12-31","England; London",NA,NA,189,85,"Centre"
"Q107246305","Luka Nioradze","ルカ・ニオラゼ","1999-04-06","Georgia (country); Tbilisi",NA,NA,181,108,"Hooker"
"Q107267220","FC du Plessis","FC・デュプレッシー","2001-02-07","South Africa; Free State (province); Bloemfontein",NA,NA,185,87,"Fly-Half; Fullback"
"Q107377181","Ross McCann","ロス・マッカン","1997-10-30","Scotland; Edinburgh",NA,NA,181,83,"Centre"
"Q107387975","Fin Smith","フィン・スミス","2002-05-11","England; Warwick",NA,NA,178,87,"Fly-Half"
"Q107400972","Neria Foma'i","ネリア・フォマイ","1992-02-03","New Zealand; Auckland",NA,NA,178,98,"Winger; Centre"
"Q107411011","Juan Martín González","フアン・マルティン・ゴンサレス","2000-11-14","Argentina; Mendoza",NA,NA,192,102,"Flanker"
"Q107417375","Jake Thiel","ジャック・ティール","1997-06-02","Canada; British Columbia; Victoria",NA,NA,193,103,"Number 8"
"Q107426658","Justin Douglas","ジャスティン・ドウグラス","1994-04-05","Canada; British Columbia",NA,NA,183,83,"Fly-Half"
"Q107426660","Patrick Kay","パトリック・カイ","1993-09-19","Canada; British Columbia; Duncan",NA,NA,182,92,"Centre"
"Q107481762","Murray Koster","マリー・コスター","1999-02-21","South Africa; Eastern Cape; East London",NA,NA,188,106,"Centre"
"Q107534981","Tom Bowen","トム・ボーウェン","1993-01-31","England; London; London Borough of Richmond upon Thames",NA,NA,189,85,"Winger"
"Q107555867","Sam Slade","サム・スレイド","1997-08-28","New Zealand; Auckland",NA,NA,195,118,"Lock; Flanker"
"Q107605370","Sacha Feinberg-Mngomezulu","サシャ・ファインバーグ＝ムンゴメズル","2002-02-22","South Africa; Western Cape; Cape Town",NA,NA,185,94,"Fly-Half; Centre; Fullback"
"Q107649746","William Warbrick","ウィリアム・ウォーブリック","1998-03-06","New Zealand",NA,NA,194,98,"Winger"
"Q107658966","Matías Osadczuk","マティアス・オサドクスク","1997-05-22","Argentina; Buenos Aires",NA,NA,191,91,"Fullback"
"Q107658985","Rodrigo Isgro","ロドリゴ・イスグロ","1999-05-24","Argentina; Mendoza Province; Mendoza",NA,NA,185,94,"Winger"
"Q107659092","Asaeli Tuivuaka","アサエリ・ツイヴアカ","1995-12-22","Fiji",NA,NA,190,84,"Winger"
"Q107659107","Josua Vakurunabili","ジョシュア・ヴァクルナヴィリ","1994-04-21","Fiji",NA,NA,189,96,"FW"
"Q107659109","Joe Schroeder","ジョー・シュローダー","1993-06-14","United States; Indiana; Indianapolis",NA,NA,196,108,"Prop"
"Q107660091","Iosefo Masi","イオセフォ・マシ","1998-05-09","Fiji",NA,NA,190,84,"Centre"
"Q107660093","Jiuta Wainiqolo","ジウタ・ワイニンゴロ","1999-03-10","Fiji",NA,NA,197,108,"Winger"
"Q107660099","Amanaki Nicole","アマナキ・ニコル","1992-02-08","Fiji",NA,NA,185,99,"Centre"
"Q107660138","Santiago Mare","サンティアゴ・マーレ","1996-10-21","Argentina; Buenos Aires",NA,NA,184,92,"Centre"
"Q107673245","Sireli Maqala","シレリ・マンガラ","2000-03-20","Fiji",NA,NA,167,70,"Winger"
"Q107676791","Luciano González","ルシアノ・ゴンサレス","1997-04-10","Argentina; La Rioja Province; La Rioja",NA,NA,181,90,"Centre"
"Q107721033","Shota Nishizawa","西澤 将太","1997-03-30","Australia",NA,NA,176,103,"Hooker"
"Q107735656","Joe Pincus","ジョー・ピンカス","1996-07-24","Australia; Brisbane",NA,NA,186,88,"Scrum-Half"
"Q107735738","Josh Coward","ジョシュア・カワード","1997-06-28","Australia",NA,NA,172,75,"Winger"
"Q107735741","Dylan Pietsch","ディラン・ピーチ","1998-04-23","Australia; Sydney",NA,NA,187,95,"Centre"
