"clubId","clubLabel","clubTypeLabel","inceptionMax","inceptionFormat","terminationMax","terminationFormat","nickmaneLabels","affiliationLabels","countryLabels","competitionLabels","homeVenueLabels","homeVenueCapacities","locationLabels","AllRugbyIDs","GoogleKnowlIDs"
"Q7276161","RC Aviator","rugby union club","1963-01-01","1963-1-1",NA,NA,NA,NA,"Ukraine","Q11221912","Spartak Stadium, Kyiv",NA,"Kyiv",NA,NA
"Q7276169","RC Epokha-Polytechnic","rugby union club","1962-01-01","1962-1-1",NA,NA,NA,NA,"Ukraine",NA,NA,NA,"Kyiv",NA,NA
"Q7276185","RC Olymp","rugby union club","1989-01-01","1989-1-1",NA,NA,NA,NA,NA,NA,NA,NA,"Kharkiv",NA,NA
"Q7276187","RC Polytechnic","rugby union club","1965-01-01","1965-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7276196","RC Rivne","rugby union team","1999-01-01","1999-1-1",NA,NA,NA,NA,"Ukraine",NA,NA,NA,"Rivne",NA,NA
"Q7276197","RC Roland","rugby union team",NA,NA,NA,NA,NA,NA,"Ukraine",NA,NA,NA,"Ivano-Frankivsk",NA,NA
"Q7276641","RGC 1404","rugby union team","2008-01-01","2008-1-1",NA,NA,NA,"Welsh Rugby Union","United Kingdom",NA,NA,NA,NA,NA,NA
"Q7276915","RK Nada","rugby union team","1959-02-23","1959-2-23",NA,NA,NA,NA,"Croatia",NA,NA,NA,NA,NA,NA
"Q7282829","Ragbi Klub Crvena Zvezda","rugby union team",NA,NA,NA,NA,NA,NA,"Serbia",NA,NA,NA,NA,NA,NA
"Q7300463","Reading Abbey R.F.C.","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7300545","Reading R.F.C.","rugby union team","1898-01-01","1898-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7305944","Rams RFC","rugby union club","1924-01-01","1924-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,"Reading",NA,NA
"Q7306238","Redruth R.F.C.","rugby union team","1875-01-01","1875-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7315715","Resolven RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7320526","Rhigos RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q733600","British & Irish Lions","rugby union team","1888-01-01","1888-1-1",NA,NA,NA,NA,"Ireland; United Kingdom",NA,NA,NA,"Dublin",NA,NA
"Q735168","UL Bohemians R.F.C.","rugby union team","1999-01-01","1999-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA
"Q73631367","Gòtics RC","rugby union team","1984-01-01","1984-1-1",NA,NA,NA,NA,"Spain",NA,"Camp Municipal de Rugby La Foixarda",NA,"Barcelona",NA,"11h8brzw71"
"Q7374271","RHC Cougars RFC","rugby union team",NA,NA,"2017-01-01","2017-1-1",NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7381979","Russia national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Russia",NA,NA,NA,NA,NA,NA
"Q7392164","SO Voiron","rugby union team","1900-02-20","1900-2-20",NA,NA,NA,NA,"France",NA,NA,NA,"Coublevie",NA,NA
"Q739613","Edinburgh Rugby","rugby union franchise","1872-01-01","1872-1-1",NA,NA,"The Gunners","Scottish Rugby Union","United Kingdom","United Rugby Championship","Murrayfield Stadium; Edinburgh Rugby Stadium","67044; 7800",NA,"edimbourg",NA
"Q7409933","Samoa national under-20 rugby union team","national rugby union team","2008-01-01","2008-1-1",NA,NA,NA,NA,"Samoa",NA,NA,NA,NA,NA,NA
"Q74110776","Detroit Tradesmen","rugby union club","1978-01-01","1978-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,"Detroit",NA,"11hzdqwydj"
"Q74115763","Ballina Seahorses","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11fmzcj8s9"
"Q7414034","San Francisco Fog RFC","rugby union team","2001-01-01","2001-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,NA,NA
"Q7435412","Scorpions RFC","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7435694","Scotland national shinty team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7435697","Scotland national under-18 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7435699","Scotland national under-19 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7435701","Scotland national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7438750","Scranton Norseman Rugby","rugby union club","1985-01-01","1985-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,NA,NA
"Q7439497","Scunthorpe Rugby Club","rugby union team","1929-01-01","1929-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7445255","Sedgley Park R.U.F.C.","rugby union team","1932-01-01","1932-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q744636","Natal Sharks","rugby union team","1890-01-01","1890-1-1",NA,NA,NA,"South African Rugby Union","South Africa","Currie Cup","Kings Park Stadium","52000","Durban",NA,NA
"Q7457436","Seven Sisters RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q745758","Gloucester Rugby","rugby union club","1873-01-01","1873-1-1",NA,NA,NA,"Rugby Football Union","United Kingdom","Premiership Rugby","Kingsholm Stadium","16500","Gloucester","gloucester",NA
"Q7458963","Seychelles national rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Seychelles",NA,NA,NA,NA,NA,NA
"Q748103","Rugby Club I Cavalieri","rugby union team","2000-01-01","2000-1-1","2015-01-01","2015-1-1",NA,"Italian Rugby Federation","Italy",NA,NA,NA,NA,NA,"11bc5wd2bx"
"Q7487669","Shamrock Warriors RFC","national rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA
"Q7492761","Sheffield Tigers RUFC","rugby union team","1932-01-01","1932-1-1",NA,NA,NA,NA,"United Kingdom","National League 2 North",NA,NA,NA,NA,NA
"Q7494732","Sherborne RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7498115","Shipston-on-Stour Rugby Football Club","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7534817","Skewen RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q753618","Stade Aurillacois Cantal Auvergne","rugby union club","1904-01-01","1904-1-1",NA,NA,NA,NA,"France","Pro D2","Jean Alric stadium",NA,"Aurillac",NA,NA
"Q75375252","Q75375252","rugby union team","1945-03-17","1945-3-17",NA,NA,NA,NA,"France",NA,NA,NA,"13th arrondissement of Paris",NA,"11h8h89g1g"
"Q75375259","Q75375259","rugby union team","1928-03-11","1928-3-11","1945-03-17","1945-3-17",NA,NA,"France",NA,NA,NA,"Paris",NA,"11h8h8p_4h"
"Q7565371","South Africa amateur national rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"South Africa",NA,NA,NA,NA,NA,NA
"Q7565434","South African Barbarians","rugby union team","1960-01-01","1960-1-1",NA,NA,NA,NA,"South Africa",NA,NA,NA,NA,NA,NA
"Q756594","Stade Rochelais","rugby union team","1898-01-01","1898-1-1",NA,NA,"les Maritimes","French Rugby Federation","France","Top 14","Stade Marcel-Deflandre","16000","La Rochelle","la-rochelle",NA
"Q7567806","South Leicester RFC","rugby union team","1919-01-01","1919-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7569546","Southend RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7570094","Southern Lions Rugby Union Football Club","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7570204","Southern Nomads R.U.F.C.","rugby union club","1982-01-01","1982-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q75754433","Q75754433","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Foix",NA,"11j0hsv820"
"Q758655","Auckland RFU","rugby union team","1883-01-01","1883-1-1",NA,NA,NA,"New Zealand Rugby","New Zealand","ITM Cup","Eden Park","50000","Auckland",NA,NA
"Q7586894","St. Andrew's Rovers FC","rugby union team","1869-01-01","1869-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7588322","St. Helens RUFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7592279","St Albans RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7596132","Stade Lausanne Rugby Club","rugby union team","1969-01-01","1969-1-1",NA,NA,NA,NA,"Switzerland",NA,NA,NA,NA,NA,NA
"Q7596188","Niort Rugby Club","rugby union team","1906-09-26","1906-9-26",NA,NA,NA,NA,"France",NA,NA,NA,"Niort",NA,"121dcjq2"
"Q7618168","Stockport RUFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7620586","Stourbridge R.F.C.","rugby union team","1876-01-01","1876-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7622028","Strathaven RFC","rugby union club","1984-01-01","1984-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7622098","Strathendrick RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7622727","Streatham-Croydon RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7650213","Sutton & Epsom RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7650230","Sutton Coldfield RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7653713","Swansea University RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7653717","Swansea Uplands RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7663902","Syston RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7675878","Taibach RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7677251","Takapuna Rugby Football Club","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA
"Q7681768","Tampere RC","rugby union team","2001-01-01","2001-1-1",NA,NA,NA,NA,"Finland","Finnish Championship League",NA,NA,"Tampere",NA,NA
"Q7688802","Taunton R.F.C.","rugby union team","1875-01-01","1875-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7690842","Te Kawau","rugby union club",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7699539","Tenby United RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q774221","Canada national rugby union team","national rugby union team","1932-01-31","1932-1-31",NA,NA,"Canucks",NA,"Canada",NA,NA,NA,NA,NA,NA
"Q779116","FC Auch Gers","rugby union club","1903-01-01","1903-1-1","2017-01-01","2017-1-1",NA,"French Rugby Federation","France",NA,"Stade du Moulias",NA,"Auch",NA,NA
"Q7801705","Tigre Rugby Club","rugby union club","1981-01-01","1981-1-1",NA,NA,NA,NA,"Argentina",NA,NA,NA,"Tigre",NA,NA
"Q7820769","Tonbridge Juddians RFC","rugby union club","1999-01-01","1999-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7820993","Tonga national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Tonga",NA,NA,NA,NA,NA,NA
"Q7821561","Tonmawr RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7821565","Tonna RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7830799","Toyota Industries Shuttles Aichi","rugby union club","1984-01-01","1984-1-1",NA,NA,NA,NA,"Japan","Japan Rugby League One",NA,NA,NA,NA,NA
"Q7837343","Trebanos RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7842559","Trinity Academicals RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7852548","Tumble RFC","rugby union team","1897-01-01","1897-1-1",NA,NA,"Y Piod",NA,NA,NA,NA,NA,NA,NA,NA
"Q7860518","Tynedale R.F.C.","rugby union team","1876-01-01","1876-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7863739","Club Deportivo UAI Urquiza","rugby union club","1950-01-01","1950-1-1",NA,NA,NA,NA,"Argentina",NA,"Monumental de Villa Lynch Stadium",NA,"Buenos Aires",NA,NA
"Q7866373","USC Trojans men's rugby","rugby union team","1886-01-01","1886-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,NA,NA
"Q786742","Guatemala national rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Guatemala",NA,NA,NA,NA,NA,NA
"Q7879955","Ulster F.C.","rugby union team","1877-01-01","1877-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7892604","United States national wheelchair rugby team","national rugby union team",NA,NA,NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,NA,NA
"Q7894623","University College Galway R.F.C.","rugby union team",NA,NA,NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA
"Q7894991","University at Buffalo Rugby Football Club","rugby union club","1966-01-01","1966-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,NA,NA,NA
"Q7895746","University of Miami Rugby Football Club","rugby union team","1989-01-01","1989-1-1",NA,NA,NA,NA,"United States of America",NA,"University of Miami",NA,NA,NA,NA
"Q7896354","University of St Andrews RFC","rugby union team","1858-01-01","1858-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,"St Andrews",NA,NA
"Q7902526","Utah Warriors","rugby union team","2010-01-01","2010-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,"Herriman",NA,NA
"Q7908441","Vagabonds R.U.F.C.","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q794479","Canada national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA
"Q794910","Stormers","rugby union club","1996-01-01","1996-1-1",NA,NA,NA,NA,"South Africa",NA,"Newlands Stadium",NA,"Cape Town",NA,NA
"Q7961831","Wales national under-18 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7961834","Wales national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7971389","Waseda University Rugby Football Club","rugby union team","1918-01-01","1918-1-1",NA,NA,NA,NA,"Japan","Q11655915",NA,NA,NA,NA,NA
"Q7972726","Wasps FC","rugby union team","1867-01-01","1867-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,"London",NA,NA
"Q7972728","Wasps Stabia Rugby","rugby union club","2006-01-01","2006-1-1",NA,NA,NA,NA,"Italy",NA,NA,NA,NA,NA,NA
"Q7987290","Westcombe Park RFC","rugby union club","1904-01-01","1904-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7989340","South Shields Westoe RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7989385","Weston-super-Mare RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7990676","Wharfedale R.U.F.C.","rugby union team","1923-01-01","1923-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q7994208","Whitchurch RFC","rugby union club","1936-01-01","1936-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q8037228","Worthing Rugby Football Club","rugby union team","1920-01-01","1920-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q8038123","Wrexham RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q8072048","Zimbabwe national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Zimbabwe",NA,NA,NA,NA,NA,NA
"Q807749","Barbarian FC","rugby union club","1890-01-01","1890-1-1",NA,NA,"Baa-Baas",NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q810436","Basque Korsarioak","rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"Spain",NA,"Miniestadio de Anoeta",NA,NA,NA,"121gpnfq"
"Q810786","Bath Rugby","rugby union club","1865-01-01","1865-1-1",NA,NA,NA,"Rugby Football Union","United Kingdom","Premiership Rugby","Recreation Ground","14509","Bath","bath",NA
"Q8196040","Q8196040","rugby union team","1997-01-01","1997-1-1",NA,NA,NA,NA,"Spain",NA,NA,NA,"Ferrol",NA,NA
"Q820052","RC Leipzig","rugby union team","2003-01-01","2003-1-1",NA,NA,NA,NA,"Germany","Rugby-Bundesliga",NA,NA,"Leipzig",NA,NA
"Q82216","Dragons","rugby union club","2003-01-01","2003-1-1",NA,NA,NA,NA,"Wales","United Rugby Championship","Rodney Parade","9097",NA,NA,NA
"Q822877","Wales national rugby union team","national rugby union team","1881-02-19","1881-2-19",NA,NA,"The Red Dragons",NA,"United Kingdom",NA,"Millennium Stadium",NA,"Cardiff",NA,NA
"Q828527","RK 03 Berlin","rugby union team","2003-01-01","2003-1-1",NA,NA,NA,NA,"Germany","Rugby-Bundesliga","Stadium Buschallee",NA,NA,NA,NA
"Q8347100","Q8347100","rugby union team","1982-01-01","1982-1-1",NA,NA,NA,NA,"Spain",NA,NA,NA,"A Coruña",NA,NA
"Q83558260","Ceibos Rugby","rugby union team","2019-01-01","2019-1-1","2023-01-01","2023-1-1",NA,NA,"Argentina","Super Liga Americana de Rugby",NA,NA,"Córdoba",NA,"11frs28f9k"
"Q83864890","Peñarol Rugby","rugby union team","2020-01-01","2020-1-1",NA,NA,NA,NA,"Uruguay","Super Liga Americana de Rugby","Estadio Charrúa",NA,NA,NA,"11frqwfzq9"
"Q83867801","Yacare XV","rugby union team","2019-01-01","2019-1-1",NA,NA,NA,NA,"Paraguay","Super Liga Americana de Rugby",NA,NA,"Asunción",NA,"11frs2ch_f"
"Q841966","Swansea RFC","rugby union club","1872-01-01","1872-1-1",NA,NA,"The Whites",NA,"United Kingdom",NA,"St. Helen's Rugby and Cricket Ground","10000",NA,NA,NA
"Q842510","Cardiff RFC","rugby union team","1876-01-01","1876-1-1",NA,NA,NA,NA,"United Kingdom","Welsh Premier Division","Cardiff Arms Park",NA,"Cardiff",NA,NA
"Q84348017","Selknam","rugby union team",NA,NA,NA,NA,NA,NA,"Chile",NA,NA,NA,NA,NA,"11j7vj9gcn"
"Q855496","Biarritz Olympique","rugby union club","1913-01-01","1913-1-1",NA,NA,NA,NA,"France","Pro D2","Parc des Sports Aguiléra",NA,"Biarritz",NA,NA
"Q8565341","France amateur national rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,NA,NA,NA
"Q85745453","Barkers Butts RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11h4nhjp42"
"Q85746695","Berry Hill RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11hz9hyc7m"
"Q85748766","Brazil national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"11hz6pmt7f"
"Q85754086","Cobras Brasil XV","rugby union team","2021-01-01","2021-1-1",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"11j2ltspk8"
"Q85788038","Nauru national rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Nauru",NA,NA,NA,NA,NA,"11fn0jcl6x"
"Q85803557","Stockton RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11h91cyjr1"
"Q85814471","Warriston RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11fs93ncmz"
"Q85845658","Cincinnati Rugby Football Club","rugby union club","1974-01-01","1974-1-1",NA,NA,NA,NA,"United States of America",NA,NA,NA,"Cincinnati",NA,"11h8f4m8p3"
"Q85846875","Palmer College Rugby Football Club","rugby union club","1960-01-01","1960-1-1",NA,NA,NA,NA,"United States of America","Midwest Rugby Premiership",NA,NA,"Davenport",NA,"11fpqw_cjy"
"Q85883346","Hanazono University Rugby Football Club","rugby union team",NA,NA,NA,NA,NA,NA,"Japan",NA,NA,NA,NA,NA,"11frs291tc"
"Q86661679","Q86661679","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Vinay",NA,"11fp0bg12h"
"Q86668392","Q86668392","rugby union team","1941-01-01","1941-1-1","2005-01-01","2005-1-1",NA,NA,"France",NA,NA,NA,"Montluçon",NA,"11h_cd45w4"
"Q86674018","Q86674018","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Montélimar",NA,"11fp3rpdxz"
"Q86682258","AS Roanne","rugby union team","1925-01-01","1925-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Roanne",NA,"11fqd6p8nc"
"Q870753","Rudergesellschaft Heidelberg 1898","rugby union team","1898-01-01","1898-1-1",NA,NA,NA,NA,"Germany","Rugby-Bundesliga","Fritz-Grunebaum-Sportpark","5000","Heidelberg",NA,NA
"Q881070","Blagnac SCR","rugby union team","1922-01-01","1922-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Blagnac",NA,NA
"Q88288356","Q88288356","rugby union team","1932-01-01","1932-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Saverdun",NA,"11jf9s9fsc"
"Q885646","Blue Bulls","rugby union team","1938-01-01","1938-1-1",NA,NA,NA,"South African Rugby Union","South Africa","Currie Cup","Loftus Versfeld Stadium","51762","Pretoria",NA,NA
"Q88870110","Q88870110","rugby union team","1904-01-01","1904-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Bort-les-Orgues",NA,"11jfcchwjh"
"Q89193963","Q89193963","rugby union team","1901-01-01","1901-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Port-Vendres",NA,"11ft8y50sf"
"Q893414","Border Reivers","defunct rugby union club","1999-01-01","1999-1-1","2007-01-01","2007-1-1",NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q894098","Boroughmuir RFC","rugby union club","1919-01-01","1919-1-1",NA,NA,NA,"Scottish Rugby Union","United Kingdom","Super 6","Meggetland Sports Complex","3000",NA,NA,NA
"Q89426327","Q89426327","rugby union team","2017-06-12","2017-6-12",NA,NA,NA,"French Rugby Federation","France",NA,"Stade du Moulias",NA,"Auch",NA,"11j5q58snb"
"Q89480381","Q89480381","rugby union team",NA,NA,NA,NA,NA,NA,"France","French rugby union regional 1 championship",NA,NA,"Clamart",NA,"11jfld0t6b"
"Q8963652","Gaztedi RT","rugby union team",NA,NA,NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,"121fwdz5"
"Q896965","Bradford (Park Avenue) A.F.C.","rugby union team","1907-01-01","1907-1-1",NA,NA,"The Green Army",NA,"United Kingdom",NA,"Horsfall Stadium",NA,"Bradford",NA,NA
"Q9021861","CR Les Abelles","rugby union team","1971-01-01","1971-1-1",NA,NA,"Abejorros",NA,"Spain","División de Honor de Rugby",NA,NA,NA,NA,NA
"Q910657","Newcastle Falcons","rugby union club","1877-01-01","1877-1-1",NA,NA,"The Falcons","Rugby Football Union","United Kingdom","RFU Championship","Kingston Park","10200",NA,"newcastle",NA
"Q91253260","Q91253260","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Riscle",NA,"11jg1s35b7"
"Q915507","Western Force","rugby union franchise","2005-01-01","2005-1-1",NA,NA,NA,NA,"Australia",NA,"Perth Rectangular Stadium",NA,"Perth",NA,NA
"Q917973","Bristol Bears","rugby union club","1888-01-01","1888-1-1",NA,NA,NA,"Rugby Football Union","United Kingdom","Premiership Rugby","Ashton Gate Stadium","21497","Bristol","bristol",NA
"Q9181375","Budowlani Łódź (rugby union)","rugby union club","1968-01-01","1968-1-1",NA,NA,NA,NA,"Poland",NA,NA,NA,"Łódź",NA,NA
"Q920928","England national under-20 rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA
"Q928517","Sale Sharks","rugby union club","1861-01-01","1861-1-1",NA,NA,NA,NA,"United Kingdom","Premiership Rugby","Salford City Stadium","11500","Salford","sale",NA
"Q930661","Hawick RFC","rugby union team","1873-01-01","1873-1-1",NA,NA,NA,NA,"United Kingdom","Scottish Premiership Division Two",NA,NA,NA,NA,NA
"Q930719","Yenisey-STM Krasnoyarsk","rugby union club","1975-01-01","1975-1-1",NA,NA,"тяжелая машина","Rugby Union of Russia","Russia","Russian Rugby Championship",NA,NA,NA,NA,NA
"Q93110757","Q93110757","rugby union team","2014-01-01","2014-1-1",NA,NA,NA,NA,"Switzerland",NA,NA,NA,"Geneva",NA,"11ggb2syyc"
"Q932889","Hong Kong national rugby union team","national rugby union team","1969-03-09","1969-3-9",NA,NA,"Dragons",NA,"People's Republic of China",NA,NA,NA,NA,NA,NA
"Q9338136","Skra Warszawa Rugby","rugby union team",NA,NA,NA,NA,NA,NA,"Poland",NA,NA,NA,NA,NA,"1215cmtx"
"Q93441437","Q93441437","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,"Q31062868",NA,NA,NA,NA
"Q93928","Valorugby Emilia","rugby union club","1945-01-01","1945-1-1",NA,NA,"I Diavoli","Italian Rugby Federation","Italy",NA,"Stadio Mirabello","4400","Reggio Emilia",NA,NA
"Q940179","Clontarf FC","rugby union team","1876-01-01","1876-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA
"Q942915","Madrid Gatos","rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,"120rrq8z"
"Q942928","Catalunya Blaus Almogàvers","rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"Spain",NA,"Baldiri Aleu Stadium",NA,NA,NA,"1237vwn8"
