"wikidataId","fullName","esName","esFullName","birthDate","birthPlace","birthPlaceWP","deathDate","deathPlace","deathPlaceWP","height","weight","positions","positionsWP","citizenship"
"Q110587306","Louis Bielle-Biarrey","Louis Bielle-Biarrey",NA,"19 de junio de 2003","Francia","/wiki/Francia",NA,NA,NA,184,79,"Left Winger",NA,"France"
"Q110610909","Cory Daniel","Cory Daniel","Cory Gilliland-Daniel","11 de septiembre de 1995","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,190,105,"Blindside Flanker",NA,"U.S.A."
"Q110826989","Foster DeWitt","Foster DeWitt",NA,"25 de mayo de 1996","Columbia Británica","/wiki/Columbia_Brit%C3%A1nica",NA,NA,NA,186,113,"Loosehead Prop",NA,"Canada"
"Q110826995","Tavite Lopeti","Tavite Lopeti",NA,"20 de noviembre de 1998","Hayward","/wiki/Hayward_(California)",NA,NA,NA,180,95,"Inside Centre",NA,"U.S.A."
"Q110826996","Christian Dyer","Christian Dyer",NA,"26 de diciembre de 1997","Sacramento","/wiki/Sacramento_(California)",NA,NA,NA,188,97,"Left Winger",NA,"U.S.A."
"Q110887343","Gustavo Zerbino","Gustavo Zerbino","Gustavo Zerbino Stajano","13 de mayo de 1953","Montevideo","/wiki/Montevideo",NA,NA,NA,NA,NA,NA,NA,NA
"Q110887612","Nelson Épée","Nelson Épée",NA,"20 de febrero de 2001","Francia","/wiki/Francia",NA,NA,NA,174,73,"Left Winger",NA,"France"
"Q110908766","Juan Manuel Tafernaberry","Juan Manuel Tafernaberry",NA,"27 de mayo de 2002","Uruguay","/wiki/Uruguay",NA,NA,NA,174,72,"Scrum-Half",NA,"Uruguay"
"Q110908767","Mateo Viñals","Mateo Viñals","Mateo Viñals Moratorio","7 de octubre de 1998","Uruguay","/wiki/Uruguay",NA,NA,NA,182,85,"Left Winger",NA,"Uruguay"
"Q110908771","Felipe Arcos Pérez","Felipe Arcos Pérez",NA,"17 de mayo de 2000","Uruguay","/wiki/Uruguay",NA,NA,NA,180,91,"Outside Centre",NA,"Uruguay"
"Q111019619","Langi Gleeson","Langi Gleeson",NA,"21 de julio de 2001","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,188,110,"Number 8",NA,"Australia"
"Q111223162","Gauthier Minguillón","Gauthier Minguillón","Gauthier Pierre Julien Minguillón","3 de marzo de 1994","Burdeos","/wiki/Burdeos",NA,NA,NA,177,89,"3rd Row; Centre",NA,NA
"Q111234451","Joel Merkler","Joel Merkler","Joel Merkler Pérez","25 de octubre de 2001","Gélida","/wiki/G%C3%A9lida",NA,NA,NA,194,135,"Prop; 2nd Row",NA,NA
"Q111383063","Teddy Wilson","Teddy Wilson",NA,"25 de febrero de 2003","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,182,84,"Scrum-Half",NA,"Australia"
"Q111575697","Baptiste Erdocio","Baptiste Erdocio",NA,"13 de marzo de 2000","Francia","/wiki/Francia",NA,NA,NA,172,115,"Tighthead Prop",NA,"France"
"Q111634082","Lopeti Faifua","Lopeti Faifua",NA,"22 de enero de 2002","Myrtleford,",NA,NA,NA,NA,198,115,"Openside Flanker",NA,"Australia"
"Q112075635","Clément Doumenc","Clément Doumenc",NA,"1 de abril de 1994","Francia","/wiki/Francia",NA,NA,NA,183,101,"Openside Flanker",NA,"France"
"Q112078093","Sacha Lotrian","Sacha Lotrian",NA,"13 de agosto de 2000","Francia","/wiki/Francia",NA,NA,NA,180,106,"Tighthead Prop",NA,"France"
"Q112192847","Thomas Berjon","Thomas Berjon",NA,"12 de abril de 1998","Francia","/wiki/Francia",NA,NA,NA,171,76,"Scrum-Half",NA,"France"
"Q112265345","Josiah Maraku","Josiah Maraku","Josiah Meihana Maraku","30 de marzo de 2000","Nueva Zelanda","/wiki/Nueva_Zelanda",NA,NA,NA,180,96,"Outside Centre",NA,"New Zealand"
"Q112660228","Louis Le Brun","Louis Le Brun",NA,"28 de febrero de 2002","Francia","/wiki/Francia",NA,NA,NA,188,86,"Inside Centre",NA,"France"
"Q112661345","Enzo Reybier","Enzo Reybier",NA,"4 de abril de 2002","Francia","/wiki/Francia",NA,NA,NA,174,76,"Left Winger",NA,"France"
"Q112665740","Rémy Baget","Rémy Baget",NA,"27 de julio de 1997","Francia","/wiki/Francia",NA,NA,NA,182,89,"Left Winger",NA,"France"
"Q112797279","Henry Arundell","Henry Arundell",NA,"8 de noviembre de 2002","Inglaterra","/wiki/Inglaterra",NA,NA,NA,183,96,"Fullback",NA,"England"
"Q112989859","Kawa Leauma","Kawa Leauma",NA,"17 de diciembre de 1989","Auckland","/wiki/Auckland","21 de diciembre de 2021","Ámsterdam","/wiki/%C3%81msterdam",196,110,"2nd Row",NA,NA
"Q113126201","Matías Garafulic","Matías Garafulic",NA,"1 de septiembre de 2000","Chile","/wiki/Chile",NA,NA,NA,184,89,"Inside Centre",NA,"Chile"
"Q113133065","Constantin Dinu","Constantin Dinu",NA,"29 de abril de 1945","Bucarest","/wiki/Bucarest","14 de diciembre de 2022","Chitila","/wiki/Chitila",NA,NA,NA,NA,NA
"Q113241459","Santiago Videla","Santiago Videla",NA,"16 de enero de 1998","Chile","/wiki/Chile",NA,NA,NA,179,90,"Fly-Half",NA,"Chile"
"Q113504697","Raimundo Martínez","Raimundo Martínez Amar",NA,"25 de noviembre de 1999","Santiago","/wiki/Santiago_de_Chile",NA,NA,NA,180,103,"Number 8; Flanker; Hooker",NA,NA
"Q113623277","Mateo Garcia","Matéo Garcia",NA,"8 de julio de 2002","Francia","/wiki/Francia",NA,NA,NA,174,79,"Fly-Half",NA,"France"
"Q113952709","Théo Ntamack","Théo Ntamack","Théo Ntamack Muyenga","29 de mayo de 2002","Francia","/wiki/Francia",NA,NA,NA,193,103,"Number 8",NA,"France"
"Q114279525","Reda Wardi","Reda Wardi",NA,"2 de agosto de 1995","Francia","/wiki/Francia",NA,NA,NA,185,110,"Loosehead Prop",NA,"France"
"Q114670777","Marko Gazzotti","Marko Gazzotti",NA,"24 de septiembre de 2004","Francia","/wiki/Francia",NA,NA,NA,192,107,"Openside Flanker",NA,"France"
"Q114711419","Ian Boubila","Ian Boubila",NA,"17 de enero de 2002","Francia","/wiki/Francia",NA,NA,NA,179,90,"Hooker",NA,"France"
"Q114841917","Baptiste Jauneau","Baptiste Jauneau",NA,"17 de noviembre de 2003","Francia","/wiki/Francia",NA,NA,NA,178,81,"Scrum-Half",NA,"France"
"Q114949256","Émilien Gailleton","Émilien Gailleton",NA,"13 de julio de 2003","Croydon","/wiki/Croydon",NA,NA,NA,185,89,"Centre; 3rd Row",NA,NA
"Q115115837","Auguste Cadot","Auguste Cadot",NA,"28 de julio de 2001","Francia","/wiki/Francia",NA,NA,NA,181,91,"Inside Centre",NA,"France"
"Q115118074","Gaël Dréan","Gaël Dréan",NA,"22 de octubre de 2000","Francia","/wiki/Francia",NA,NA,NA,184,84,"Left Winger",NA,"France"
"Q115126692","Lenni Nouchi","Lenni Nouchi",NA,"24 de noviembre de 2003","Francia","/wiki/Francia",NA,NA,NA,192,105,"Number 8",NA,"France"
"Q115145192","Pierre Bochaton","Pierre Bochaton",NA,"17 de abril de 2001","Francia","/wiki/Francia",NA,NA,NA,197,103,"2nd Row",NA,"France"
"Q115472870","Martín Bogado","Martín Bogado","Martín Gabriel Bogado","29 de abril de 1998","Posadas","/wiki/Posadas",NA,NA,NA,189,94,"Fullback",NA,"Argentina"
"Q115529456","Joseva Talacolo","Joseva Talacolo",NA,"1 de abril de 1997","Suva","/wiki/Suva",NA,NA,NA,NA,NA,NA,NA,NA
"Q115754114","Hugo Auradou","Hugo Auradou",NA,"20 de julio de 2003","Bichero","/wiki/Bichero",NA,NA,NA,195,100,"2nd Row",NA,NA
"Q115764853","Tomás Petersen","Tomás Petersen","Tomás A. Petersen","2 de enero de 1957","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,178,83,"3rd Row",NA,"Argentina"
"Q115845694","Nicolas Depoortère","Nicolas Depoortére",NA,"1 de enero de 2003","Francia","/wiki/Francia",NA,NA,NA,193,87,"Outside Centre",NA,"France"
"Q115933946","Valentin Simutoga","Valentin Simutoga",NA,"14 de febrero de 2003","Francia","/wiki/Francia",NA,NA,NA,180,120,"Tighthead Prop",NA,"France"
"Q116305126","Théo Attissogbé","Théo Attissogbé",NA,"19 de noviembre de 2004","Périgueux","/wiki/P%C3%A9rigueux",NA,NA,NA,181,79,"3rd Row",NA,NA
"Q116313188","Axel Desperes","Axel Desperes",NA,"16 de enero de 2004","Pau","/wiki/Pau_(Francia)",NA,NA,NA,183,79,"Fly-Half; Centre",NA,NA
"Q116690125","Martín Sigren","Martín Sigren","Martín Sigren Molina","14 de mayo de 1996","Santiago","/wiki/Santiago_de_Chile",NA,NA,NA,189,NA,"3rd Row",NA,"Chile"
"Q116808191","Lucas Santamaria","Lucas Santamaria","Lucas Santamaria Polkowska","28 de abril de 2001","Madrid","/wiki/Madrid",NA,NA,NA,186,112,"Prop",NA,NA
"Q116926115","Conner Mooneyham","Conner Mooneyham",NA,"28 de marzo de 1996","Rocklin","/wiki/Rocklin,_California",NA,NA,NA,183,94,"Right Winger",NA,"U.S.A."
"Q116959974","Yanis Charcosset","Yanis Charcosset",NA,"28 de agosto de 2001","Francia","/wiki/Francia",NA,NA,NA,184,104,"2nd Row",NA,"France"
"Q116983950","Taj Annan","Taj Annan",NA,"16 de agosto de 2003","Australia","/wiki/Australia",NA,NA,NA,192,95,"Inside Centre",NA,"Australia"
"Q117212967","Tom Lynagh","Tom Lynagh",NA,"14 de abril de 2003","Montebelluna","/wiki/Montebelluna",NA,NA,NA,178,78,"Fly-Half",NA,"Italy; Australia"
"Q117213344","Mosese Tuipulotu","Mosese Tuipulotu",NA,"5 de mayo de 2001","Melbourne","/wiki/Melbourne",NA,NA,NA,182,102,"Inside Centre",NA,"Australia"
"Q117224908","Gradyn Bowd","Gradyn Bowd",NA,"27 de agosto de 1992","Red Deer","/wiki/Red_Deer",NA,NA,NA,178,91,"Fly-Half",NA,"Canada"
"Q117225387","Vili Helu","Vili Helu","Viliami Helu","20 de marzo de 1996","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,194,107,"Number 8",NA,"U.S.A."
"Q117303310","Clément Vergé","Clément Vergé",NA,"13 de septiembre de 2001","Francia","/wiki/Francia",NA,NA,NA,200,123,"Loosehead Prop",NA,"France"
"Q117350370","Ignacio Ruiz","Ignacio Ruiz",NA,"3 de enero de 2001","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,188,104,"Hooker",NA,"Argentina"
"Q117745398","Hugo Reus","Hugo Reus",NA,"21 de febrero de 2004","Francia","/wiki/Francia",NA,NA,NA,184,84,"Scrum-Half",NA,"France"
"Q118130572","Posolo Tuilagi","Posolo Tuilagi",NA,"28 de julio de 2004","Samoa","/wiki/Samoa",NA,NA,NA,192,149,"2nd Row",NA,"Samoa"
"Q118558375","Swan Cormenier","Swan Cormenier",NA,"18 de enero de 1996","Francia","/wiki/Francia",NA,NA,NA,170,119,"Prop",NA,"France"
"Q118840187","Klayton Thorn","Klayton Thorn",NA,"6 de junio de 2003","Australia","/wiki/Australia",NA,NA,NA,179,82,"Scrum-Half",NA,"Australia"
"Q120378604","Ilan El Khattabi","Ilan El Khattabi",NA,"10 de junio de 1999","Francia","/wiki/Francia",NA,NA,NA,180,82,"Scrum-Half",NA,"France"
"Q120886641","Jérémy Fernandez","Jérémy Fernandez",NA,"15 de mayo de 1997","Francia","/wiki/Francia",NA,NA,NA,176,79,"Scrum-Half",NA,"France"
"Q121083575","Nathan Sylvia","Nathan Sylvia","Nathaniel Sylvia","17 de marzo de 1994","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,184,118,"Tighthead Prop",NA,"U.S.A."
"Q121367560","Pedro Rubiolo","Pedro Rubiolo",NA,"21 de diciembre de 2002","Rafaela","/wiki/Rafaela",NA,NA,NA,193,110,"2nd Row; 3rd Row",NA,"Argentina"
"Q121436262","George Poolman","George Poolman",NA,"6 de septiembre de 2002","Australia","/wiki/Australia",NA,NA,NA,195,88,"Left Winger",NA,"Australia"
"Q121998434","Paul Costes","Paul Costes",NA,"4 de abril de 2003","Francia","/wiki/Francia",NA,NA,NA,182,85,"Inside Centre",NA,"France"
"Q122704801","Lucas Bianchi","Lucas Bianchi","Lucas Bianchi Bonfiglio","16 de marzo de 2001","Uruguay","/wiki/Uruguay",NA,NA,NA,190,107,"Openside Flanker",NA,"Uruguay"
"Q123555824","Daniel Botha","Daniel Botha",NA,"16 de diciembre de 2001","Australia","/wiki/Australia",NA,NA,NA,188,119,"Loosehead Prop",NA,"Australia"
"Q123556089","Jack Bowen","Jack Bowen",NA,"30 de diciembre de 2003","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,179,89,"Fly-Half",NA,"Australia"
"Q123560357","Harry Wilson","Harry Wilson",NA,"17 de agosto de 2000","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,190,97,"Inside Centre",NA,"Australia"
"Q124041556","Loïc Crédoz","Loïc Crédoz",NA,"17 de mayo de 1999","Francia","/wiki/Francia",NA,NA,NA,186,104,"Openside Flanker",NA,"France"
"Q124052779","Giorgi Dzmanashvili","Giorgi Dzmanashvili",NA,"16 de junio de 2002","Georgia","/wiki/Georgia",NA,NA,NA,186,122,"Tighthead Prop",NA,"Georgia"
"Q124062275","Loris Zarantonello","Loris Zarantonello",NA,"17 de noviembre de 2000","L'Union","/wiki/L%27Union_(Francia)",NA,NA,NA,183,102,"Hooker",NA,"France"
"Q124101064","Romain Latterrade","Romain Latterrade",NA,"4 de abril de 1996","Francia","/wiki/Francia",NA,NA,NA,179,112,"Hooker",NA,"France"
"Q124102023","Maxime Baudonne","Maxime Baudonne",NA,"12 de julio de 2002","Francia","/wiki/Francia",NA,NA,NA,188,97,"Openside Flanker",NA,"France"
"Q124248032","Benjamín Grondona","Benjamín Grondona",NA,"19 de octubre de 2003","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,191,103,"3rd Row",NA,"Argentina"
"Q124248084","Roberto François","Roberto François",NA,"23 de noviembre de 1951","Montevideo","/wiki/Montevideo",NA,NA,NA,NA,NA,NA,NA,NA
"Q124308709","Esteban Abadie","Esteban Abadie",NA,"1 de diciembre de 1997","Francia","/wiki/Francia",NA,NA,NA,188,100,"Openside Flanker",NA,"France"
"Q124408571","Martin Green","Martin Green",NA,NA,"Warwickshire","/wiki/Warwickshire",NA,NA,NA,180,90,"3rd Row",NA,"United Kingdom"
"Q124416941","Baptiste Cope","Baptiste Cope",NA,"2 de septiembre de 2000","Francia","/wiki/Francia",NA,NA,NA,186,92,"Openside Flanker",NA,"France"
"Q124707672","Mickaël Guillard","Mickaël Guillard",NA,"10 de diciembre de 2000","Francia","/wiki/Francia",NA,NA,NA,197,122,"2nd Row",NA,"France"
"Q124710020","Maxime Gouzou","Maxime Gouzou",NA,"11 de septiembre de 1998","Francia","/wiki/Francia",NA,NA,NA,189,102,"Blindside Flanker",NA,"France"
"Q124719332","Alfred Parisien","Alfred Parisien",NA,"4 de marzo de 2001","Francia","/wiki/Francia",NA,NA,NA,182,93,"Inside Centre",NA,"France"
"Q124728924","Mesake Vocevoce","Mesake Vocevoce",NA,"16 de mayo de 2003","República de Fiyi","/wiki/Fiyi",NA,NA,NA,197,106,"2nd Row",NA,"Fiji"
"Q124731997","Harry McLaughlin-Phillips","Harry McLaughlin-Phillips",NA,"13 de abril de 2004","Australia","/wiki/Australia",NA,NA,NA,177,87,"Fly-Half",NA,"Australia"
"Q124733924","John Bryant","John Bryant",NA,"20 de febrero de 2003","Australia","/wiki/Australia",NA,NA,NA,190,100,"Hooker",NA,"Australia"
"Q124738058","Mathis Castro-Ferreira","Mathis Castro-Ferreira",NA,"13 de enero de 2004","Francia","/wiki/Francia",NA,NA,NA,192,105,"Left Winger",NA,"France"
"Q124812202","Moses Alo-Emile","Moses Alo-Emile","Moses Eneliko Alo-Emile","15 de enero de 2000","Australia","/wiki/Australia",NA,NA,NA,189,124,"Tighthead Prop",NA,"Australia"
"Q124816553","Thomas Tu’avao","Thomas Tu'avao",NA,"27 de octubre de 1993","Inglaterra","/wiki/Inglaterra",NA,NA,NA,191,111,"Openside Flanker",NA,"England"
"Q124957979","Kyle Steeves","Kyle Steeves",NA,"12 de mayo de 2000","Winnipeg","/wiki/Winnipeg",NA,NA,NA,183,122,"Loosehead Prop",NA,"Canada"
"Q125456871","Meirion Roberts","Meirion Roberts",NA,"11 de septiembre de 1934","Gales","/wiki/Gales","6 de enero de 2025",NA,NA,NA,NA,"Centre",NA,"United Kingdom"
"Q125738751","Rayan Rebbadj","Rayan Rebbadj",NA,"15 de agosto de 1999","Francia","/wiki/Francia",NA,NA,NA,190,93,"Blindside Flanker",NA,"France"
"Q126392733","Matías Medrano","Matías Medrano",NA,"19 de diciembre de 2003","Argentina","/wiki/Argentina",NA,NA,NA,183,121,"Loosehead Prop",NA,"Argentina"
"Q126392764","Ramiro Gurovich","Ramiro Gurovich",NA,"12 de enero de 2000","Argentina","/wiki/Argentina",NA,NA,NA,181,113,"Hooker",NA,"Argentina"
"Q126417312","Valentino Minoyetti","Valentino Minoyetti",NA,"24 de noviembre de 2003","Argentina","/wiki/Argentina",NA,NA,NA,180,105,"Hooker",NA,"Argentina"
"Q126417358","Estanislao Carullo","Estanislao Carullo",NA,"19 de octubre de 2000","Argentina","/wiki/Argentina",NA,NA,NA,188,117,"Tighthead Prop",NA,"Argentina"
"Q126417364","Javier Coronel","Javier Coronel",NA,"21 de diciembre de 2001","Argentina","/wiki/Argentina",NA,NA,NA,184,134,"Tighthead Prop",NA,"Argentina"
"Q126417367","Tomás Rapetti","Tomás Rapetti",NA,"3 de abril de 2005","Argentina","/wiki/Argentina",NA,NA,NA,187,125,"Tighthead Prop",NA,"Argentina"
"Q126417375","Renzo Zanella","Renzo Zanella","Renzo Luis Zanella","23 de mayo de 2003","Argentina","/wiki/Argentina",NA,NA,NA,182,127,"Tighthead Prop",NA,"Argentina"
"Q126456405","Manuel Bernstein","Manuel Bernstein",NA,"18 de mayo de 2000","Argentina","/wiki/Argentina",NA,NA,NA,193,105,"2nd Row",NA,"Argentina"
"Q126456427","Mateo Lorenzo","Mateo Lorenzo","Mateo Salvador Lorenzo","9 de julio de 2003","Argentina","/wiki/Argentina",NA,NA,NA,198,111,"2nd Row",NA,"Argentina"
"Q126456436","Eliseo Chiavassa","Eliseo Chiavassa",NA,"8 de abril de 2003","Argentina","/wiki/Argentina",NA,NA,NA,191,103,"Blindside Flanker",NA,"Argentina"
"Q126456450","Nicolás D'Amorim","Nicolás D'Amorim",NA,"22 de octubre de 2000","Argentina","/wiki/Argentina",NA,NA,NA,185,101,"Openside Flanker",NA,"Argentina"
"Q126490654","Diego Correa","Diego Correa",NA,"17 de marzo de 2005","Argentina","/wiki/Argentina",NA,NA,NA,188,125,"Loosehead Prop",NA,"Argentina"
"Q126490664","Lautaro Simes","Lautaro Simes","Lautaro Simes Bulgarelli","3 de abril de 2000","Argentina","/wiki/Argentina",NA,NA,NA,202,110,"2nd Row",NA,"Argentina"
"Q126490678","Tomás Bartolini","Tomás Bartolini",NA,"11 de abril de 2003","Argentina","/wiki/Argentina",NA,NA,NA,175,117,"Hooker",NA,"Argentina"
"Q126490699","Aitor Bildosola","Aitor Bildosola",NA,"25 de abril de 2003","Argentina","/wiki/Argentina",NA,NA,NA,191,105,"Openside Flanker",NA,"Argentina"
"Q126490713","Facundo García Hamilton","Facundo García Hamilton",NA,"31 de enero de 2003","Tucumán","/wiki/Provincia_de_Tucum%C3%A1n",NA,NA,NA,193,105,"Blindside Flanker",NA,"Argentina"
"Q126490727","Nicolás Viola","Nicolás Viola",NA,"28 de diciembre de 2003","Argentina","/wiki/Argentina",NA,NA,NA,185,85,"Scrum-Half",NA,"Argentina"
"Q126490737","Juan Bautista Baronio","Juan Bautista Baronio",NA,"19 de diciembre de 2003","Argentina","/wiki/Argentina",NA,NA,NA,183,86,"Fly-Half",NA,"Argentina"
"Q126490769","Valentino Dicapua","Valentino Dicapua",NA,"26 de junio de 2003","Argentina","/wiki/Argentina",NA,NA,NA,190,95,"Fly-Half",NA,"Argentina"
"Q126490787","Felipe Mallía","Felipe Mallía",NA,"19 de noviembre de 2003","Argentina","/wiki/Argentina",NA,NA,NA,190,100,"Inside Centre",NA,"Argentina"
"Q126540268","Mateo Soler","Mateo Soler",NA,"20 de febrero de 2003","Argentina","/wiki/Argentina",NA,NA,NA,182,88,"Fullback",NA,"Argentina"
"Q126540277","John Lefevre","John Lefevre",NA,"25 de mayo de 1998","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,174,78,"Scrum-Half",NA,"U.S.A."
"Q126624118","Javier Carrasco","Javier Carrasco",NA,"24 de agosto de 1997","Chile","/wiki/Chile",NA,NA,NA,180,118,"Loosehead Prop",NA,"Chile"
"Q126624558","Rafael Iriarte","Rafael Iriarte",NA,"24 de marzo de 2000","Argentina","/wiki/Argentina",NA,NA,NA,172,73,"Scrum-Half",NA,"Argentina"
"Q126681226","José Ignacio Larenas","José Ignacio Larenas Hitschfeld",NA,"14 de septiembre de 1989",NA,NA,NA,NA,NA,183,94,"Inside Centre; Winger",NA,NA
"Q126681271","Iñaki Delguy","Iñaki Delguy",NA,"4 de abril de 2001","Argentina","/wiki/Argentina",NA,NA,NA,186,74,"Right Winger",NA,"Argentina"
"Q126681299","Cristóbal Game","Cristóbal Game","Cristóbal Emilio Game Jiménez","9 de julio de 1992","Chile","/wiki/Chile",NA,NA,NA,193,92,"Right Winger",NA,"Chile"
"Q126689873","Mathias Franco","Mathias Franco","Mathias Fabian Franco Pereira","3 de mayo de 1996","Uruguay","/wiki/Uruguay",NA,NA,NA,186,128,"Tighthead Prop",NA,"Uruguay"
"Q126709830","Juan Manuel Rodríguez","Juan Manuel Rodríguez",NA,"15 de diciembre de 1996","Uruguay","/wiki/Uruguay",NA,NA,NA,187,107,"2nd Row",NA,"Uruguay"
"Q126722558","Juan Zuccarino","Juan Zuccarino","Juan Andrés Zuccarino","5 de mayo de 1999","Uruguay","/wiki/Uruguay",NA,NA,NA,184,94,"Fly-Half",NA,"Uruguay"
"Q126722573","Diego Ardao","Diego Ardao","Diego Ardao Ferres","4 de agosto de 1995","Uruguay","/wiki/Uruguay",NA,NA,NA,177,90,"Outside Centre",NA,"Uruguay"
"Q126722806","Efraín Elías","Efraín Elías",NA,"30 de abril de 2004","Deán Funes","/wiki/De%C3%A1n_Funes_(ciudad)",NA,NA,NA,NA,NA,"2nd Row",NA,"Argentina"
"Q126728503","Ignacio Álvarez","Ignacio Álvarez",NA,"28 de febrero de 2002","Uruguay","/wiki/Uruguay",NA,NA,NA,180,85,"Fullback",NA,"Uruguay"
"Q126818256","Michael Ma'afu","Michael Ma'afu",NA,"8 de enero de 2000","Tonga","/wiki/Tonga",NA,NA,NA,190,113,"Number 8",NA,"Tonga"
"Q126818922","Mika Felix","Mika Felix","Mikaele Felix","12 de septiembre de 2001","Nueva Zelanda","/wiki/Nueva_Zelanda",NA,NA,NA,180,122,"Loosehead Prop",NA,"New Zealand"
"Q126819685","Dan Hanson","Dan Hanson",NA,"2 de marzo de 1999","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,181,116,"Loosehead Prop",NA,"U.S.A."
"Q126820346","Ivan Pula","Ivan Pula",NA,"9 de septiembre de 1999","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,185,128,"Tighthead Prop",NA,"U.S.A."
"Q126820708","Lucas Gramlick","Lucas Gramlick",NA,"15 de septiembre de 2000","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,202,130,"2nd Row",NA,"U.S.A."
"Q126871572","Carson Shoemaker","Carson Shoemaker",NA,"9 de noviembre de 2000","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,191,107,"Number 8",NA,"U.S.A."
"Q126871594","Siaosi Nai","Siaosi Nai",NA,"19 de septiembre de 1999","Tonga","/wiki/Tonga",NA,NA,NA,174,90,"Scrum-Half",NA,"Tonga"
"Q126897221","Mike Matarazzo","Mike Matarazzo","Michael Matarazzo","18 de mayo de 1998","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,196,113,"Outside Centre",NA,"U.S.A."
"Q126897228","Willis Goodwin","Willis Goodwin",NA,"20 de noviembre de 1999","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,178,76,"Left Winger",NA,"U.S.A."
"Q126902846","Joaquín Horcada","Joaquín Horcada",NA,"16 de noviembre de 1999","Argentina","/wiki/Argentina",NA,NA,NA,178,107,"Tighthead Prop",NA,"Argentina"
"Q126902857","Franco Palillo","Franco Palillo","Franco Palillo Neri","7 de septiembre de 1995","Argentina","/wiki/Argentina",NA,NA,NA,181,105,"Hooker",NA,"Argentina"
"Q126902870","Lopeti Tupou","Lopeti Tupou",NA,"17 de noviembre de 2001","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,185,111,"Loosehead Prop",NA,"U.S.A."
"Q126902878","Lucas Bur","Lucas Bur",NA,"28 de febrero de 2000","Argentina","/wiki/Argentina",NA,NA,NA,195,111,"2nd Row",NA,"Argentina"
"Q126911774","Ronan Foley","Ronan Foley",NA,"26 de agosto de 1998","Irlanda","/wiki/Irlanda",NA,NA,NA,190,106,"Number 8",NA,"Ireland"
"Q126911909","Evan Conlon","Evan Conlon",NA,"21 de junio de 1999","Estados Unidos","/wiki/Estados_Unidos",NA,NA,NA,175,85,"Scrum-Half",NA,"U.S.A."
"Q126917116","Tomás Malanos","Tomás Malanos",NA,"4 de julio de 1997","Argentina","/wiki/Argentina",NA,NA,NA,178,86,"Inside Centre",NA,"Argentina"
